;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56
27168;2.5164596445345047;1.323956946095701;0.3920164806326713;2.8381110216875687;3.2162306400036416;3.2399714410516083;2.1212790646793147;0.3774433652705907;0.6077973989659616;1.999679907747688;2.0972106404437607;1.555607715622943;2.4015116040899604;1.052211809917652;1.048840875065819;2.309365063305606;2.7137578356597607;0.5376321650225179;0.40163956983617183;1.8862790964773417;0.2669302644296704;0.2021711389192639;2.279905578562315;1.478843351162913;1.4920622569360156;0.21576263939936;1.557252029616191;0.28576466546623824;0.1691230173367827;2.5343102732999414;1.5771832900677507;0.22311157751185515;2.4292249358324645;3.1218944730357507;0.2763207746011162;0.8768507123411701;1.4291989374723482;0.1808941701033297;0.7417770339192115;0.5664479230029649;0.17240409703724152;0.28660237338400424;0.07891652924417492;0.5923587300075415;0.46134016811689577;0.3176274801212181;0.5038788891041477;0.21103478132095352;0.09614177433463084;0.7834156298865828;0.21259142392598707;0.22969091133074712;0.15265667632743124;0.09359084104351972;0.051524700438720816;3.2636214823533463;0.4352969924451295
27169;2.1866274334975793;1.1726418346244032;0.3879312800233495;2.842835578422173;3.218007040167506;3.260864741201442;2.129409369502544;0.4767222815030064;0.5758320540124933;2.0318653096373365;1.7912753666728736;1.916093626855651;2.4062375760779733;1.3097702818071117;0.9164020815011978;2.007378759331681;2.6800816083261543;0.5886352185057705;0.4169168353357693;1.9045660408214111;0.2371202072463269;0.26024019711565344;2.3081192047725674;1.8307053471870522;1.2654276621636233;0.21720146782888866;1.3214852947216034;0.32747964937166185;0.14191527319988068;2.532965333119608;1.5211738144891462;0.190973315605171;2.072809928145833;3.17014458544306;0.2656200714689717;0.8049221600183052;1.7681373816954602;0.1480040512925765;0.7111065893976941;0.488946310953683;0.20608340440378767;0.36209029685942035;0.1085969271678779;0.601404765833719;0.4590231665867162;0.31507931134342376;0.5340139883111095;0.21676883248273748;0.12559586624147187;0.8484052551305801;0.22183259826053128;0.2213458700236843;0.16029299261638694;0.11501720087569711;0.057185419803684724;3.3036263301956503;0.4298609302512013
27170;2.0788264466796775;1.0652929850010302;0.35039691184004707;2.7700758741136524;3.0831312617432087;3.11478852515765;2.0778958492887196;0.3349534690966911;0.5522626341848346;1.9728067537636358;1.738887702072819;1.580469277558785;2.372158069935645;1.1213692331821743;0.8175050254601581;1.9514310648504645;2.6180197717385165;0.39750572461842837;0.34240245730555957;1.855235930630389;0.20850832765553773;0.15110113167627265;2.267074035797796;1.5191731332283145;1.1973483114800625;0.21345578336517246;1.2484371045876048;0.26160582648096703;0.08483518513599601;2.508281284872031;1.514542680361943;0.15330053380072675;2.04581144454337;3.0290807925888683;0.2507565892224569;0.6820251517550194;1.4543169034114618;0.11067793411179122;0.5599161338979455;0.4875254249504501;0.166841241786819;0.2979448683933706;0.050054755782894714;0.5191695438048234;0.39848257781024765;0.2563594310382326;0.4537602118405276;0.16718251737220494;0.10825717515975876;0.7355825112506209;0.24804420022210893;0.14985914824408775;0.11077351629369762;0.07021143442886355;0.04146203144045909;3.146329276793057;0.4051020382517656
27171;1.958337084946802;0.8874469693260785;0.308470822779595;2.574443165488449;2.871961179599293;2.9023406300011634;1.996788322166779;0.3408258961417765;0.5178701776749289;1.9163990025931512;1.583991454002696;1.442105093206109;2.2227947165487167;0.980836712359465;0.7269058967543919;1.7360944427454224;2.4511101932396726;0.4278894507683907;0.291955672146008;1.7942395533569884;0.20909072400507675;0.18133954054945717;2.142422475889148;1.365275521929062;1.0722974316509168;0.15482604031639777;1.109202586106147;0.2735362184172026;0.10518158026159986;2.3496466605852344;1.5053563849908338;0.1624643591688011;1.868174556809896;2.84282212289766;0.16095532356554298;0.6321717412942837;1.306770050349945;0.10294640078900878;0.5404018334669641;0.46118634682044257;0.15469594103575174;0.2511269510370719;0.08251805831804718;0.40724178057451876;0.3098190325204102;0.2068721185004268;0.36264239888158145;0.14098931374584148;0.07470572349144802;0.5562808423864131;0.21261457108943332;0.17132363694042277;0.12689153840303002;0.09839478932714807;0.0537199122385571;2.932599409354631;0.355570710965175
27172;1.7165359073055373;0.7701577960117131;0.24811628891621318;2.5278847633705057;2.7599883421918094;2.7927602657362054;1.9691538219399027;0.2134319237790112;0.43757547530088375;1.874712529676914;1.3934033563303092;1.4983077349613678;2.1834425393660952;1.1641553600514285;0.642666614918549;1.5301863032461611;2.4197483400092556;0.28158559263682986;0.22196683394169078;1.7625211742522577;0.18870691229295689;0.0923378557703355;2.089013962081244;1.4398197540578859;0.9788281810335078;0.13895261698806974;1.0248534234009943;0.1946590620459388;0.07459766125200519;2.3225693174769564;1.4061316019057608;0.13775941883272075;1.681674701149207;2.717241422337245;0.12904414285914667;0.5268173920632823;1.3765844467989563;0.09756829255366965;0.4193946800123401;0.3796577117516065;0.1031356910806878;0.17242935797399886;0.05279306494709128;0.38342102826065566;0.26951560428661725;0.17698446529618114;0.3268179423272401;0.0956777951679973;0.04460931754296064;0.47246272460629984;0.23027529933014762;0.13928083370794;0.10567841076584188;0.06995960697940592;0.039454400142965654;2.8254709559600966;0.2991176773552386
27173;2.0659017444078476;1.0569722422781358;0.31717319140090633;2.5966134710147535;2.911031295308555;2.9401344548492037;1.9789068777077368;0.29772824313844365;0.4517138558781657;1.8725697149828697;1.6938972268046553;1.5587377982473438;2.2125246943497308;1.1302500182921724;0.870724159158473;1.8565283052319435;2.4873886523806976;0.43928714895377996;0.3103334154601533;1.7536719238512726;0.23994479936269336;0.15753170048655424;2.1063251670205534;1.4821698245007993;1.2286030507082573;0.16503455036150605;1.286466773709311;0.24842325268498522;0.14877326464105733;2.339848542403958;1.4165864454052455;0.1962692111915017;1.979941505349678;2.8437901759954682;0.18761233438962277;0.7278085140495455;1.4245524091234851;0.16009118644729273;0.6108161967825401;0.3941327452804924;0.13440325133223197;0.21403037246592363;0.07887029470585451;0.48911783802737546;0.3625075626521302;0.25421455934797366;0.4122366996528978;0.155466401359996;0.05794525962919585;0.6023858505195313;0.23033204834583187;0.20868793750898137;0.1430738857119355;0.09329718979044554;0.051047305833323085;2.9691234253899355;0.3633575483330343
27174;1.8513995262680156;0.9770449604701338;0.29872325577112463;2.673903121962444;2.9655720586952583;3.015711178190899;2.0230722112100477;0.30925057594366884;0.5058193020241348;1.9096981979937768;1.5270644427524216;1.6534225439731658;2.258040629715987;1.2063983265949;0.8059565797070712;1.697082712139446;2.540699122722499;0.42452521840071367;0.30562615640282215;1.7827224810126818;0.21852890464230404;0.15555076315486915;2.1447618316963593;1.5819732842658685;1.0884039532876617;0.17156736517937213;1.15429471853697;0.239033017407827;0.1234133025036546;2.3909047972580613;1.4274355778372474;0.1762291918542748;1.7755907458937643;2.9070086908469466;0.17185619443035113;0.6804253060143557;1.5153038456677137;0.15125182830312306;0.5735732657544694;0.3900525669416115;0.1335286799345292;0.22948336000217645;0.08939682551666422;0.5466260658594405;0.3744906333333469;0.2603803161300753;0.4634387957469035;0.1428070997361175;0.06295446829037954;0.6599934124830044;0.257242847575354;0.20767787374951244;0.15253837264428707;0.09812045063576832;0.047630992723333355;3.065798110146489;0.34102279194307544
27175;1.6496817773227694;0.8686753323871081;0.2739868290444169;2.6210932779283977;2.875293149029496;2.90614653114312;2.0441349114092326;0.24866275150871756;0.45133245370261676;1.9493620326316357;1.3713272720790017;1.7519261104330355;2.2685145159550117;1.3870406580427364;0.7079327992767906;1.5255825977223703;2.5078466129578345;0.33438838403285986;0.2598597679821952;1.8426596961657062;0.1961986564631487;0.11640496353393284;2.173590145343525;1.6931302526792715;0.9807203085798558;0.15543287905985043;1.0291987957446176;0.20869058113895603;0.093475411508907;2.400988979399542;1.4167204632106407;0.15021853193535434;1.6063735439101605;2.825525504525789;0.16224889985812227;0.5867585104876388;1.6350165298238115;0.11157529758965232;0.47940663438419495;0.3962921043133718;0.11796959921114021;0.20052834544395837;0.05735600565903028;0.42387141028076253;0.3086301376304269;0.20531510105687312;0.36278424538259163;0.12102131158084725;0.060025137197154146;0.5424670994480429;0.24797519634089218;0.15490440824745183;0.11263064739230025;0.07229178116404068;0.03993160519562055;2.936941386444407;0.3204943134036733
27176;1.8117418412438504;0.7718302114989873;0.26448272926842115;2.6457993442863086;2.8876971310463286;2.9073726773408817;2.1212178812837346;0.23071349789665746;0.4616451925163888;2.046342359142633;1.4415535647290625;1.9964276377981545;2.3311816010037743;1.6482134778011064;0.647308731306415;1.5709771324080315;2.5451421377005823;0.29142954997599774;0.22368713742206275;1.942440190633614;0.1990112678383389;0.10589021754933753;2.2551932219633275;1.934105095847081;1.017108162336735;0.13456344604993675;1.0486686265094112;0.21546702633930387;0.07266627295537953;2.4717158791221396;1.4285537785964908;0.1428802768054635;1.7712599957707311;2.8568334642186373;0.131375371232551;0.5347701845705026;1.878728702789509;0.08404643343737198;0.4253607848724813;0.44256161452072296;0.11687687525212256;0.18690896097365997;0.04836333365735622;0.328146583606025;0.24653644932542593;0.15702303549786203;0.2856360115957944;0.10028423664154133;0.05777274703463204;0.4295435091421446;0.2571714200569951;0.13205657572767374;0.09952684545225536;0.07044777992002867;0.04341523441426323;2.927100890548369;0.32014394279374575
27177;1.8626512050794544;0.9383517992537713;0.31839930320788257;2.695190616180773;2.999696942785863;3.025704639678047;2.082723771357912;0.29650947312738696;0.416541414371038;1.9880999757472175;1.5027293408255862;2.0151910330849265;2.3325575482071526;1.5727454657238373;0.7856800277428598;1.66137376185932;2.5746003450273487;0.3908794216676815;0.2788076238798633;1.8549110774808288;0.23633235529964652;0.14710630079694903;2.238017304232286;1.9339430772348403;1.1255199582069533;0.1587108056602909;1.1659090718823517;0.2659125711282674;0.1089953563551747;2.4721225156616615;1.3724976609134076;0.17799469991186193;1.7958560686527851;2.9600585055062014;0.1566558695645274;0.6601188583513997;1.8692236322780653;0.11266673605137617;0.5407440393783182;0.37380292473338106;0.14353096081830735;0.22722521597366976;0.07380852863492357;0.40067282997899745;0.30332888203371;0.19926339841949053;0.3498398431452179;0.1283296710613315;0.06671081577584362;0.5243442693915317;0.2657044433795407;0.17583556896824895;0.12841772412332333;0.09396349714514234;0.054490812476480945;3.05166254057342;0.3788922611247177
