;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;288
0;1.0199479313106776;1.0182087042442003;1.0217588791836054;1.01998253497878;1.0218685282581423;1.0200917681717758;1.0207277986835035;1.0218354932292233;1.0212313301181801;1.0214299082236566;1.0193771419067026;1.0200366819558;1.022316789076509;1.0190618408208194;1.0216380115430899;1.0215948159505908;1.0218816468160716;1.0202998500823848;1.0218091917105114;1.0217743396788197;1.0189288011065858;1.0217922532085852;1.0216072516554602;1.0217716828884178;1.0182712902618896;1.0212885914753347;1.0216366807190203;1.0199658189745076;1.0196000373280016;1.0188141541637723;1.0187737938173713;1.0217567259314941;1.021605428319235;1.019357904077627;1.0220512974351348;1.020664098296271;1.020590096117612;1.0218387656616676;1.0216831165473828;1.018297507951346;1.021852280696941;1.0205676025118593;1.018368025959858;1.0193113884212721;1.022007544900362;1.021768449032793;1.0219636986388603;1.0183296432284343;1.0219086272824893;1.022013667837248;1.0211559743423881;1.0219237749225925;1.021643258365841;1.0221883972334642;1.0182812254974674;1.0184241629293302;1.022149633145985;1.02200453223932;1.021149298229537;1.0183878103234392;1.0205322917149744;1.021497644771154;1.0223612178417634;1.0182411985467934;1.0211676210930414;1.0182056056863014;1.021126753120616;1.0183581024242994;1.0217131808916031;1.0215945847841972;1.019161885483293;1.019574073850193;1.0213555694809526;1.0221963981581588;1.0214987803838664;1.0184822356120564;1.0211636686452725;1.0219686698137433;1.0220177355567148;1.0183207373316208;1.0185995493602387;1.0217467312739996;1.0197408902546334;1.0182175202610078;1.021239842836146;1.018355106540822;1.0212247940025783;1.0220322803037347;1.0216400196014725;1.0222070939948806;1.0222730083314817;1.02163738774177;1.0207727428459932;1.021677342629615;1.0218251507890783;1.021730640646419;1.025
1;1.0197968723195963;1.0182907439022169;1.0212352712503463;1.019825459774254;1.0213114817986702;1.0199167795769564;1.0204228156402109;1.021290234557009;1.0207954269714554;1.0209845176671413;1.0192917861118018;1.0198712134164247;1.0216893506272273;1.0190015140406627;1.0212978017026764;1.0211330703102353;1.0213213044629765;1.0200850915730293;1.021289859841218;1.021371541303498;1.0188834776929427;1.0212551308023872;1.0211366084798903;1.0212452055086165;1.0183566560646986;1.0208571900331673;1.0212967284501424;1.019811282683484;1.0194923318418037;1.018785676069917;1.0187505857690302;1.0212347371148958;1.0211360912039205;1.019274372361738;1.0214860035311026;1.020371289409493;1.0203112526430091;1.0214127986239876;1.0213191499032634;1.0182150852766805;1.0214210874857221;1.0202934032721673;1.0184226182825336;1.0192320156125738;1.0214437888954133;1.021368822370234;1.0213970556469514;1.0182576819197922;1.0213638911648906;1.0214502087087387;1.020709115407745;1.021360830951736;1.0211496448341502;1.0215818550289886;1.018200356791352;1.018398449840638;1.0216049854216127;1.0215194532419134;1.0206856512999083;1.0183425313142143;1.020265358667434;1.0210302584917508;1.0217287176678105;1.018335378020984;1.0207222591675493;1.0182832967003326;1.0207379692355762;1.0184160598693026;1.021217488605472;1.0211329828300395;1.0191000249544386;1.0194691702871455;1.0209194976417908;1.0215944146040303;1.021044214687641;1.0184909846620012;1.0207179617190425;1.0214976051158253;1.0214446357117382;1.0183909808940919;1.0186118386809104;1.0213577860692338;1.0196215328496816;1.0183119320872347;1.0208052677907355;1.0182991766559608;1.020787619226328;1.0214680329844028;1.0212987708280878;1.0215979960075396;1.0216773894147748;1.0212969958568623;1.0204580298936519;1.0213152070368883;1.0212833916106265;1.0213486338199498;1.025
2;1.0195766791725482;1.0178101017772556;1.021069106669557;1.0196082991994733;1.0211722259413447;1.0197092173006506;1.0202689397325608;1.0211411864660012;1.020593706766829;1.0208068786998385;1.019022868963689;1.0196584169619958;1.021637845911501;1.0187103267803719;1.021008363125452;1.0209788743208243;1.0211854459592822;1.0198966185971867;1.021165291325346;1.0211410599674469;1.0185776224346914;1.0210962035665287;1.0209827966299911;1.0210794515146555;1.0179010005924525;1.0206591040587167;1.0210072270059924;1.0195927677811734;1.01924114658197;1.018465940633258;1.018425820084928;1.021068591679979;1.0209818795824457;1.0190039123906875;1.021375909491548;1.020212768927869;1.020147313681543;1.0212001193628075;1.0210504299883885;1.0178256616132022;1.021212408431947;1.0201276998473912;1.0180082789600653;1.0189588166024715;1.021328858332601;1.0211363473974162;1.0212765481436625;1.017872442014975;1.0212532452532403;1.0213360400122244;1.0205065717324866;1.0212330508625225;1.021056804042204;1.0215100952293568;1.017806146848875;1.018019501037456;1.02149084072904;1.0213564455584851;1.0204879265190325;1.0179618544758615;1.0200968213367434;1.0209254112604704;1.021684352300167;1.0178658575241828;1.0205197655060227;1.0178021614532042;1.0206090444148261;1.01799776098154;1.0210791802623091;1.0209787828328076;1.0188167798540737;1.019215943139559;1.0207315631956029;1.021539202818542;1.020875982747953;1.0181152090371903;1.0205154482481689;1.021322980884011;1.0213491047953067;1.0179572582614511;1.018261278116681;1.0211163144364137;1.0193803416827003;1.017832692938363;1.0206036965837035;1.0179142403078059;1.0205857845733455;1.0213558986071731;1.0210102277883117;1.021528853416847;1.0216043165788762;1.0210075067096782;1.020307096396418;1.0210440207771638;1.02113107723092;1.0211010237495215;1.025
3;1.0213767610085185;1.0201446500409466;1.0225984225678082;1.02139895356793;1.0226701638099918;1.021469495346113;1.0218641952179714;1.0226496923775126;1.0221111514001138;1.0222899946061184;1.020989518329715;1.0214340622317057;1.0229680253985975;1.0207713418275486;1.022548551614623;1.0224323151245724;1.0226788668044806;1.0216007726886214;1.0225846533759382;1.0226374191802199;1.0206791693367416;1.0226191570430905;1.0224357126825014;1.0226073839348493;1.020211209691122;1.022167647143252;1.0225476756350602;1.0213880734596907;1.021142594825984;1.0206014009982878;1.0205734655881487;1.0225978778817535;1.0224350704339633;1.0209762240792257;1.022804329753369;1.0218243463441035;1.0217779095018025;1.0226778773885776;1.0225758312782298;1.020176402409461;1.022686218769649;1.0217639691696754;1.0202850646047619;1.020944608864896;1.0227730332519414;1.0226341528475902;1.022738716363716;1.0202057054327667;1.0226562635518714;1.0227777472539237;1.0220333026427137;1.0227101214234668;1.0224745353624285;1.022865185451916;1.0201643590059926;1.0202982206197417;1.0228752646595443;1.0227848971665394;1.0220212271694056;1.0202619116528868;1.0217421960420767;1.0223667715135898;1.0230054285483123;1.0201870238192685;1.0220452383491887;1.0201382140810105;1.022117751431902;1.0202778210227677;1.0225144341210854;1.0224322509639374;1.0208447927734585;1.0211249200015127;1.0222274739862098;1.0228821725226844;1.0223473024668552;1.0203602127692575;1.0220413502594894;1.0227622451469376;1.0227342496315304;1.0202499323095555;1.0204582383916114;1.0226206812065572;1.021240007296265;1.0201629611811125;1.0221199651148323;1.0202320915105587;1.0221041386661018;1.022790985002125;1.02254976707882;1.022880438382401;1.0229515801330225;1.0225478717170304;1.0218916651557617;1.0225714137511972;1.0226430365719084;1.022610117133395;1.025
4;1.0208367542417154;1.0193965964744318;1.0221995305318528;1.0208626014465623;1.0222798844416618;1.0209447529552853;1.0214037597028143;1.022257684993279;1.0216219592553875;1.0218244350004164;1.0203826135377998;1.020903615869846;1.0226099758862592;1.020126930231331;1.0221564146103903;1.0219851202510897;1.0222894248928542;1.021097151480316;1.0221598571686084;1.0222535295137591;1.0200191410557131;1.022223943925514;1.0219898127623235;1.0222112041680338;1.019477516790035;1.021687026281538;1.0221550062067073;1.0208499203448524;1.0205624897483847;1.0199282863299233;1.0198960130020576;1.0221989021490372;1.021989095862749;1.0203670439022936;1.0224321896774127;1.0213571169582165;1.0213028702759002;1.0222981821212316;1.0221853236058676;1.0194468512526405;1.0223072699152735;1.0212865945093994;1.0195623289545785;1.0203299798147452;1.0223959812180166;1.0222499898093749;1.02235670139575;1.0194785336145813;1.022242622178158;1.0224014183921557;1.021533912416798;1.0223242401336292;1.022088006302615;1.0224877361191846;1.0194345177347366;1.019580115256214;1.0225135382065835;1.0224163104858617;1.021519392944742;1.0195400816718618;1.0212613039564051;1.0219713741010918;1.022654911899084;1.0194504067380474;1.0215470225605714;1.019387850156005;1.0216961927571455;1.0195538283516212;1.022079342240985;1.021984984955237;1.0202130473638424;1.020541621899683;1.0217541943555928;1.0225244879932978;1.0218891180168448;1.0196504375132485;1.0215426909227217;1.0223917030323024;1.0223331086519687;1.0195214521363;1.0197633047221744;1.0222354745208901;1.0206775533952088;1.0194214807074244;1.0216322252168122;1.019507839041417;1.0216138759224453;1.0224166870718943;1.0221577253986482;1.0225060042801928;1.0225960766875344;1.0221554198774467;1.0214357004232344;1.0221802551767245;1.0222506720874727;1.0222236462351055;1.025
5;1.0202981112129736;1.018669385328855;1.0217453528206994;1.0203261008249394;1.0218377348889445;1.0204147703272874;1.0209089483267137;1.0218138459053907;1.0211703556453078;1.0213767556079725;1.0198008887493804;1.020370415978289;1.0221780835002081;1.0195213237738172;1.0216596242201466;1.0215397880522663;1.0218479835543963;1.0205788031885512;1.0217132288148887;1.021773803762394;1.0194024844477094;1.0217757792061777;1.02154375461043;1.0217608135471052;1.0187784512360896;1.0212369785187463;1.0216580293969357;1.0203123756999621;1.019998871632708;1.0193021754001341;1.0192662329580606;1.0217447685714618;1.0215431179099297;1.0197837073589697;1.0219990370996597;1.0208584671573948;1.0207996693854973;1.0218242463474658;1.0216920974555286;1.018774280596174;1.0218344366833447;1.0207820201518365;1.0188834290635698;1.0197433487160097;1.0219611694404727;1.0217697487567436;1.0219196187778634;1.0188068723574404;1.0217951119861775;1.0219668905302524;1.021083380748058;1.0218852877386309;1.0216302545895208;1.022045633064514;1.0187618014394946;1.0189118408358797;1.0220696420045507;1.021959758575797;1.0210680036131994;1.018870422855332;1.0207548970031863;1.0215064748375986;1.022228312601277;1.0187441480609256;1.021095767391824;1.018656698332228;1.021219724325236;1.0188731129057247;1.0216331913384962;1.0215396904446208;1.0196159194701022;1.0199759875119392;1.0213053808731962;1.022090794909814;1.0214422950263968;1.0189889381205326;1.0210917032193638;1.0219317766225564;1.0218844260184405;1.0188334332094415;1.0191178662843483;1.0217528218219039;1.0201249424245022;1.0187054809158846;1.0211808917337981;1.0188372543233701;1.021162001811346;1.021982881014237;1.0216610955335872;1.0220654753271174;1.0221625673124919;1.0216583277964497;1.0209434152369943;1.0216858246323166;1.0218061499240771;1.021738640983144;1.025
6;1.0203285768784294;1.018572176464216;1.021749065299542;1.0203567171141263;1.0218549528648733;1.020445458894589;1.0209403888032693;1.0218282217676684;1.0210405431395873;1.0212710729461527;1.0198255497878221;1.020400966484846;1.022184131117493;1.019547237559097;1.0215592913421787;1.0214539100815834;1.02186592202827;1.0206098755500275;1.0216486681283938;1.0217066023118024;1.0194248027230732;1.021787015893603;1.021458141619185;1.0217682200568254;1.0187139857404324;1.0211144577819304;1.0215572435236864;1.0203430236693458;1.020026055506529;1.0193202218695696;1.019282863516609;1.0217485208273345;1.0214574014197053;1.0198081686010254;1.02201376092314;1.0208897800320422;1.0208308745906851;1.0217649203305255;1.0216012946040722;1.0188034062739604;1.0217767567943912;1.0208130801415722;1.0188501512007155;1.0197683856917008;1.021977424013918;1.021701503911306;1.0219377061403045;1.0188306474317632;1.021740904538399;1.0219829111440923;1.0209476628911942;1.0219031880110665;1.021656102831;1.0220279709971272;1.0187917792924472;1.0189156781934716;1.0220553269796429;1.021924650492585;1.0209373590482438;1.0188824109089125;1.0207861177486335;1.021535096231652;1.022244122859489;1.0186694337141418;1.02096037184257;1.018555660781739;1.0212477498699686;1.0188367864783128;1.0215586259238112;1.0214537892351756;1.0196416164170918;1.0200028435630983;1.021191253259184;1.022107974648408;1.021344422705792;1.0189851513206034;1.0209561824428344;1.0218914675709787;1.0218415749134406;1.0187853496143326;1.0191245522953538;1.0216798030060208;1.0201528590934203;1.0186191648846887;1.021052172261359;1.0188546900586994;1.0210313410579894;1.021998232114841;1.0215611935691737;1.022051325834551;1.0221658694475626;1.0215576130184525;1.020974939655438;1.0215931596940437;1.021819646476943;1.0216616376330203;1.025
7;1.020827111868665;1.0194794973953756;1.022093039769394;1.0208505196975408;1.022170082847822;1.020924778014136;1.0213403867275648;1.0221490014594528;1.0214957920309389;1.0216889453495905;1.0204151455692814;1.0208875664972943;1.0224614044177769;1.0201858370872656;1.022013769231202;1.021842924854355;1.0221788930721423;1.0210627084948782;1.0220138277825677;1.0221146594607549;1.0200872418777387;1.0221180854988514;1.0218481074460173;1.0221051676001887;1.0195644547245821;1.0215577854025377;1.022012104913083;1.0208390930354012;1.02057817503971;1.0200034770027462;1.0199740511278952;1.022092446444528;1.021847352001423;1.0204010834169306;1.0223054994134317;1.0212981044290061;1.0212490301902297;1.022157769041498;1.0220438146662276;1.0195852071439195;1.0221665477882724;1.021234244291555;1.0196534676707238;1.020367993168772;1.0222733743808572;1.0221110398765898;1.022239020466969;1.0196101731558918;1.022095262333597;1.0222781706099562;1.0214141568055082;1.0222097141786541;1.021969591204194;1.0223386831768548;1.0195749662207514;1.0196890364709275;1.0223678569798997;1.02227296105844;1.0214038249653166;1.019658080830859;1.021211432746699;1.0218605031852888;1.022506790743235;1.0195364058909915;1.0214259802334484;1.0194701485286812;1.0216111468354196;1.0196444350531575;1.0219350944979126;1.0218427452730936;1.0202629693854877;1.0205591681426731;1.021621908093638;1.0223822898855113;1.02175091610211;1.019746497324108;1.0214220196100516;1.0222489447185361;1.0221845609654283;1.019610242294098;1.0198509523121968;1.0220960886640347;1.0206823906043132;1.0195060959543967;1.0215055645924631;1.0196326764373602;1.0214881683670227;1.0222916776471223;1.0220151413696257;1.022357033185983;1.0224487230205999;1.022012654051125;1.0213694583802562;1.0220384953521335;1.0221425007961522;1.0220838089712134;1.025
8;1.0215873803190936;1.0203808560952812;1.022702280731859;1.021607868322271;1.0227724167181482;1.0216727041727762;1.0220352511363184;1.022754037553166;1.0220786157807673;1.0222735070202535;1.021224772984857;1.0216402264300455;1.0230162851092324;1.021022574377956;1.0226158414000395;1.0224272582406817;1.0227801154856235;1.0217929777337402;1.0225902955847195;1.022707324980111;1.0209355206707673;1.022725915422913;1.022430886521217;1.0227140418264695;1.0204641439270168;1.0221418793196333;1.022614504576179;1.0215978626465894;1.021368849202539;1.0208615901323448;1.020835295909396;1.0227017990254548;1.0224303187981019;1.0212122988047523;1.022889428342207;1.021998270213486;1.0219552558390215;1.022746083774833;1.0226423465538363;1.0204877353684514;1.0227539515625979;1.0219423001762555;1.0205468108383045;1.0211831684217956;1.02286203402784;1.0227040688550866;1.022832346023661;1.0205095922862422;1.0226675256373867;1.0228661450641312;1.021993070047572;1.0228071465155253;1.0225671946919566;1.0228987414593285;1.0204788663722666;1.020578849302479;1.0229359916638328;1.0228505115549797;1.0219838153401184;1.020551641188621;1.0219224344565818;1.02246977778221;1.0230599967582277;1.0204374275674748;1.0220057139171412;1.0203713769980258;1.0222697756042987;1.0205386054820818;1.0225149395010538;1.022427153464467;1.0210907503214797;1.0213521407175412;1.0222063891700246;1.022945265130407;1.0223351985374747;1.0206308597247826;1.022001560534483;1.0228288201756175;1.0227518370322606;1.0205072021451749;1.0207253127071103;1.0226905044508714;1.0214604972973105;1.0204078251351294;1.0220886500152702;1.0205294022192768;1.022070676411335;1.022877696128058;1.0226170446266283;1.0229163598854587;1.0230084641918962;1.0226148248833369;1.0220608928775028;1.0226374027879737;1.0227482087509472;1.0226792437490262;1.025
