;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96
30912;1.025;1.0479705863745425;1.0474161259933694;1.0490569060329882;1.0479813049758373;1.0490873620601509;1.048015182173697;1.0482097192896018;1.049079210140244;1.0487640337406168;1.0488510953687027;1.047787683177818;1.0479982616478998;1.0492054457743134;1.0476857142547786;1.0490430435626636;1.048920315766285;1.0490907766180624;1.0480787649515175;1.0490017771376212;1.0490766234106885;1.0476433198409822;1.0490672795884928;1.0489240465481036;1.0490622723993985;1.0474419066712646;1.0487922300950083;1.0490423133599662;1.0479760853025113;1.0478598902466763;1.0476072234614495;1.0475947008496178;1.0490563521880643;1.0489236194512164;1.0477814755882575;1.049141871272282;1.04818985389599;1.0481668318241568;1.0490935384632762;1.0490529768841863;1.0474459252033332;1.0490969448671321;1.048159879029448;1.047470421642127;1.0477664671596734;1.0491282181182486;1.0490752063195592;1.0491144883172632;1.0474549889100573;1.0490402871863276;1.0491301561884525;1.048725236072075;1.0491027667208936;1.0487177469865505;1.0491523244261713;1.047442369154773;1.0474839665368025;1.0491723004853661;1.0491371535229994;1.0487211346950627;1.0474725542084842;1.0481491167377461;1.0486092821796962;1.049224490740326;1.047433408993007;1.0487310677595658;1.0474132833857523;1.048368614853222;1.0474673932467506;1.0489647400355815;1.0489202118803789;1.0477186922697836;1.0478514324138843;1.0488206095925539;1.0491078003032233;1.0488793786898718;1.0475044234914306;1.0487290999056722;1.0491281926168468;1.0490826209809887;1.0474561809498666;1.0475421009676877;1.0490700608826307;1.0479061643127547;1.047424213825069;1.0487685306857857;1.0474633409710503;1.0487605553343033;1.0491359222331977;1.0490435065025052;1.0491603148203932;1.0492024859187956;1.0490426309600103;1.0482240666011098;1.0490512685524305;1.0490768030162803;1.0490657601725935
30913;1.025;1.048773965190464;1.0483446980143671;1.0497108760781986;1.0487824630668239;1.0497339476001297;1.048809420802942;1.048964596048509;1.0497271584739847;1.0494028162357742;1.0494859172588125;1.0486303674190047;1.0487959393538389;1.0498307477315598;1.0485513140398184;1.0497032898660086;1.0495524643719345;1.0497367148053536;1.048860176225869;1.0496328206352643;1.0497308107114127;1.0485180472903524;1.0497184675814828;1.049556409824287;1.0497146022502803;1.0483609880613554;1.0494297867071039;1.0497025047195179;1.0487783430645619;1.048686540947787;1.0484895295032466;1.0484799904895588;1.0497104031538034;1.0495559670471235;1.0486255904354063;1.0497778708032415;1.0489488148336386;1.0489306302700836;1.049744101247061;1.0497120425981112;1.0483724459800494;1.0497467987095386;1.0489251189550357;1.0483829800608102;1.04861395347351;1.0497665973480352;1.0497296499266897;1.0497556823757557;1.048378672441593;1.0496713110540359;1.0497681772141598;1.0493652441962178;1.049746014422278;1.049400224402233;1.0497811589019628;1.048369786390267;1.0483980809982438;1.0498056631979937;1.0497779444192024;1.0493628871335017;1.0483904895629492;1.0489165313543019;1.0493044131022118;1.0498480058881061;1.0483550864424747;1.0493709814402739;1.0483431156491094;1.049098539890871;1.048380464919034;1.0495961946558068;1.0495523231557966;1.0485767141735802;1.0486798620919635;1.0494569248018266;1.0497447415468304;1.0495130148616558;1.0484113172137162;1.04936900878669;1.0497709236281134;1.0497138380075548;1.0483714730441893;1.0484393696812635;1.0497254775745708;1.0487229033124392;1.0483492003705395;1.0494071181723459;1.0483841650730452;1.0493995472827649;1.0497728985699275;1.0497037054119152;1.0497886159760161;1.049829850620213;1.049702936505001;1.0489762551528186;1.0497107251767326;1.0497253239119801;1.0497220657809767
30914;1.025;1.0490750000670295;1.0487535785268274;1.049876883807815;1.0490810756442976;1.0498943298561185;1.049100406009648;1.0492112052652056;1.0498888514404958;1.0495587895143004;1.0496373491130395;1.0489719568518032;1.049090718720613;1.0499646560845612;1.0489165904121118;1.0498610152223888;1.049700422063037;1.0498964638495132;1.0491368084490096;1.0497762019365138;1.0498862661529977;1.0488923087789939;1.049882794230825;1.0497039507077575;1.049879668293244;1.0487676865632072;1.0495844440136881;1.0498601900209987;1.049078153514985;1.04901193162803;1.048871227407533;1.0488644780724063;1.0498765661343719;1.0497035532623917;1.0489686043343145;1.0499266989528666;1.0491999633160445;1.0491871057164714;1.0498966857818854;1.0498693088680755;1.048794705776226;1.0498988160332487;1.0491831838709027;1.048787981780344;1.0489605402500157;1.0499183188529475;1.0498852840869615;1.0499104762749032;1.0487978792268455;1.0498129427957295;1.049919489612096;1.049523237962661;1.0499030806969534;1.0495785940968236;1.0499177265559805;1.0487930359940985;1.0488070478448035;1.0499459437897696;1.0499235871293935;1.0495227051940434;1.0488035394826953;1.0491770875699662;1.0494931299454517;1.0499809114397602;1.0487625021984324;1.0495286400677588;1.0487522375340028;1.049318948434407;1.0487855886175086;1.0497414510821477;1.0497002671943207;1.048934471845651;1.049007089644787;1.049610201281057;1.0498872528731562;1.049662829027854;1.048813887742881;1.049526762062348;1.0499179530613905;1.0498536516609782;1.0487771522013916;1.0488349188274577;1.0498815727001896;1.0490380550984504;1.0487573941627126;1.0495628853066787;1.048800323409784;1.0495557058114164;1.0499229561714765;1.049861413121733;1.0499247872270228;1.0499657153489872;1.0498606635656005;1.0492197090516857;1.049868093072419;1.0498874982604285;1.0498785497657919
30915;1.025;1.0489590828995858;1.0486043094375663;1.0497548966077674;1.0489658065715968;1.0497762828158266;1.0489870591973753;1.049109831972544;1.049769990753664;1.0494672357750152;1.0495455102739184;1.0488461750404456;1.0489763723626653;1.049855015454225;1.0487844944749163;1.0497279740777568;1.0496080360474267;1.0497787632040483;1.0490272951415764;1.0496799872081746;1.049756456216726;1.0487579476437383;1.0497619662728248;1.0496108319662745;1.0497579980108203;1.0486208893373046;1.0494922884634763;1.0497274603869302;1.0489625639802522;1.048890307638666;1.0487349973559335;1.0487271491353671;1.049754520828;1.049610466593284;1.048842399459072;1.0498116213405182;1.0490974389182295;1.04908311248927;1.0497689570546878;1.0497371173138919;1.048639004841171;1.0497715440164013;1.0490787520024818;1.0486429899188932;1.0488333710415372;1.049802976727778;1.0497552987093115;1.049794473869698;1.0486440607257164;1.0497141292886725;1.0498041907195648;1.0494317380382032;1.0497866265361149;1.0494770225952514;1.0498109729980871;1.048636425731421;1.048658868184321;1.049829177655493;1.0498014859094718;1.0494307187002236;1.0486531794451934;1.0490719743049906;1.049393845028031;1.0498703581114321;1.0486143492885485;1.049437292081229;1.0486029132498598;1.0492225301192304;1.0486406298266642;1.0496470771266764;1.0496079509108742;1.0488042861038334;1.0488851030170936;1.0495181216003437;1.0497785578843113;1.049570880999748;1.0486690357265436;1.049435430893589;1.0497945683541485;1.0497516204622195;1.04863191488613;1.0486930651054367;1.0497509272337087;1.0489184780311067;1.0486082821031588;1.049471190391883;1.048648046777342;1.0494641681319847;1.0498078307904395;1.049728393060604;1.049817547830659;1.049852979186737;1.0497277206312707;1.0491190932586982;1.0497357914003231;1.049768147981052;1.049747508583686
30916;1.025;1.0487892859496832;1.0483876233803078;1.0496167789455286;1.0487976041624671;1.0496398077043767;1.0488238475714116;1.048977195319198;1.0496332825118837;1.0493553852684148;1.04943050132506;1.0486515209430507;1.0488107027272446;1.0497316711652762;1.048574985962348;1.049606700199069;1.0494904345482667;1.0496424680094545;1.0488736613155025;1.0495619097051505;1.0496311885324021;1.0485434921429904;1.0496243430437269;1.0494938885200433;1.0496203374643307;1.048400416324536;1.0493793556450959;1.0496062465298899;1.048793571926234;1.0487055561235252;1.0485165035408275;1.0485071536423425;1.0496162109536538;1.0494934770925872;1.0486468772821576;1.0496803798750176;1.048961647303895;1.048943626057566;1.0496443347224926;1.049614458707443;1.0484025423479648;1.0496470250464356;1.048938162882512;1.0484185182567902;1.0486354934218451;1.0496701298808193;1.04963003725538;1.0496601782002506;1.0484090832133133;1.049595430066821;1.0496715376228596;1.0493208863917352;1.0496514123293719;1.0493619620522368;1.0496896609278825;1.0483996541911702;1.048429260481921;1.049705137031481;1.0496774985730215;1.0493186116406927;1.0484213913486669;1.0489296357175033;1.049280428543136;1.049746137409618;1.0483951666993545;1.04932634929641;1.048386627777923;1.0491151519521722;1.0484165555215446;1.0495295605360446;1.0494903546079832;1.0485990565524017;1.0486992234306518;1.049403892909436;1.0496567962614316;1.0494551360579671;1.0484422114761718;1.0493245222216132;1.0496705459222522;1.0496322174547348;1.0484093604556672;1.0484673123305306;1.0496261168948502;1.0487400418365955;1.0483904563513466;1.0493591809675034;1.0484147467458123;1.049352438408526;1.0496758884012862;1.049607056770019;1.0496959446373437;1.0497288601706856;1.04960649087912;1.0489887009580272;1.0496133720058922;1.049631345501366;1.049623030215087
30917;1.025;1.0489140263586398;1.0484715367586246;1.049747012926061;1.0489225557306372;1.049772233328407;1.0489495854391064;1.0491044039960118;1.0497649390583783;1.0494965052763885;1.0495717395468869;1.0487692144388623;1.0489360331797044;1.0498753339724403;1.0486888134610546;1.0497314372335829;1.0496319569603636;1.0497752351982557;1.049000424888133;1.0497023525410116;1.0497617763637868;1.0486549999878356;1.0497549511509854;1.0496349257313073;1.0497506528438778;1.0484906566623389;1.0495204939359646;1.0497308851442027;1.0489184089129717;1.0488260776455232;1.048626132869252;1.048616138220047;1.0497465973668163;1.049634545618468;1.0487643298495437;1.0498182877218238;1.049088723476249;1.0490705591295497;1.0497762142998293;1.0497409842902925;1.0484936265176865;1.0497791751430499;1.0490650666856414;1.0485147327677642;1.048752536934506;1.0498069650162856;1.0497605356057842;1.0497954816490935;1.048501609426397;1.0497356974445884;1.049808585644175;1.04946312682567;1.049785484637928;1.0494921830220214;1.0498311500847282;1.048490174295703;1.0485264054609618;1.049844699524604;1.0498135105593782;1.049460196544529;1.0485167166138132;1.049056500547588;1.0494082627686498;1.0498908957921023;1.0484834662129314;1.0494682628817824;1.0484697854529494;1.0492380396413046;1.0485121799009869;1.049670245724766;1.049631870475539;1.0487149277124603;1.048819409577645;1.0495452930973932;1.0497987310805958;1.0495962574406907;1.04854298106324;1.0494665344763205;1.049805669199831;1.0497723322308408;1.0485027208608595;1.048573909206467;1.0497558777671228;1.0488624982133439;1.0484765197620605;1.0495002877452735;1.0485086037993938;1.049493578248079;1.049813360563838;1.0497318753156981;1.049837747978518;1.049871447652764;1.0497311495182307;1.0491159391098983;1.0497395404021435;1.0497627649204706;1.0497521825394933
30918;1.025;1.0486002891147632;1.0481657507133042;1.0494805601322494;1.0486090986963554;1.049503156095376;1.0486370657604698;1.0487984273502986;1.0494964271823288;1.049189518196597;1.0492674559530168;1.0484519420495584;1.0486230962663738;1.0496029596442509;1.0483702825363317;1.049480168076056;1.0493301943018716;1.049505908466158;1.0486897472065162;1.0494088852345682;1.0495060963748946;1.0483361338794444;1.049487992981959;1.0493346151940985;1.0494842984674937;1.048180044100806;1.0492148031847939;1.0494793032263245;1.0486048270354458;1.0485098945541789;1.0483068714442865;1.048297189729183;1.0494800410015777;1.0493341386156074;1.0484470284831289;1.0495479845260205;1.0487819971227854;1.0487630924812994;1.0495191306352527;1.0494884900546255;1.0481903988929269;1.049521763460294;1.0487573633534741;1.04820056133302;1.0484349689780592;1.0495362641008035;1.0495049667074685;1.049525088996649;1.048196483847872;1.0494467087795665;1.0495378937067557;1.0491547328405417;1.0495152127552947;1.0492165583852997;1.0495546454709597;1.048187877872503;1.048215626990196;1.0495785238655457;1.049551926251081;1.049152262378028;1.0482081202929132;1.048748421745205;1.0491304008524063;1.049619696198178;1.0481748686455108;1.0491599790100508;1.0481643611567513;1.0489517117334477;1.048198123966106;1.0493731441270138;1.049330031667766;1.0483963840799566;1.0485029763349112;1.049240154787357;1.0495265972840344;1.0492931123105238;1.048228506200031;1.0491581437146134;1.0495451666541418;1.049488635884886;1.0481895606777705;1.048256017423262;1.0495010358322896;1.0485475658794245;1.0481697045154872;1.0491935572957196;1.0482019398792142;1.0491864910606372;1.0495427944358702;1.0494805691393774;1.0495619210502285;1.0496019080759953;1.04947980053031;1.048810402923008;1.0494872614529225;1.0494946794856945;1.0494977878446234
30919;1.025;1.049362417363013;1.0490556399655215;1.0500048697391766;1.0493686633520474;1.0500225731232014;1.0493884549019674;1.049503529296224;1.050017081980953;1.0497516760956278;1.049820083323619;1.0492590393520431;1.0493785139442557;1.0500967070327987;1.049202400117352;1.0499936081239583;1.0498749730234083;1.050024753088161;1.0494260391055967;1.0499404706965176;1.0500155550565038;1.0491784945909557;1.0500104022815056;1.0498779952493762;1.0500072158746856;1.0490649870495603;1.0497735319576593;1.0499931260848383;1.0493656479468656;1.049299248293334;1.049157868289649;1.0491509273794564;1.0500044687196894;1.0498776251617106;1.049255614760291;1.0500549418709344;1.0494919293928544;1.0494785476124981;1.0500260495037943;1.0500009617696842;1.0490742807884217;1.0500282231864277;1.0494744779625644;1.0490807686623314;1.0492472463452185;1.0500467634710065;1.05001459693967;1.0500389248671396;1.0490789491466361;1.0499716127528267;1.0500478938560112;1.0497203292053001;1.0500317533347703;1.049793495084573;1.0500586413036435;1.0490719741554952;1.0490927882091736;1.0500753581247126;1.0500526442401237;1.0497192277770644;1.0490874521954012;1.0494680933469969;1.0497286630131428;1.050109642228958;1.0490606832841622;1.049725296624442;1.0490551006129856;1.049610558019875;1.0490789823413191;1.0499106372221638;1.0498748776983333;1.0492203247932035;1.0492944773074853;1.0497960269041617;1.0500356049135382;1.049842463498973;1.0491014049164893;1.0497236139931638;1.0500469814213824;1.050005910457255;1.0490725652972712;1.0491209279388145;1.0500111766002815;1.0493251054207862;1.0490571748728095;1.0497551288635174;1.049082714101809;1.049749027142798;1.0500513333839234;1.0499939489302816;1.0500643257252689;1.0500950441325543;1.0499934174973244;1.0495126003415933;1.0500000141015657;1.0500155391188848;1.050008549647912
30920;1.025;1.0495268932171407;1.049268468387713;1.0501687720062445;1.04953221098655;1.050183446788524;1.0495491309381682;1.0496470892166805;1.0501785788214748;1.0499126440039293;1.0499803468372635;1.049438988534374;1.0495406218471526;1.050249807332838;1.0493909794552836;1.0501625507671646;1.0500346102333817;1.0501853761382898;1.0495812445186603;1.0500984741901684;1.0501815347874737;1.0493706068241178;1.050173011555174;1.0500373511142367;1.0501703929227275;1.049274739734691;1.0499343995488049;1.0501620960428706;1.0495296437656811;1.049472994569323;1.0493530268709708;1.0493472044812064;1.0501684473816626;1.0500370121991252;1.0494361062249653;1.0502123599366668;1.0496372557762483;1.0496259403086583;1.0501904381179643;1.0501691664411708;1.0492813062950905;1.0501922953091523;1.0496224991267218;1.0492878368624439;1.0494290268417314;1.0502050287340763;1.0501807219171448;1.0501980027699243;1.0492855428471703;1.0501290002816526;1.0502060495228736;1.0498809961372153;1.0501915535135093;1.049936555774869;1.0502135791076495;1.0492791811662205;1.0492980273364099;1.0502323036163237;1.0502128648867783;1.0498800641521022;1.04929322199168;1.0496170616157012;1.0498684716755171;1.0502619469512542;1.0492713560481106;1.0498860714024982;1.0492683058147971;1.0497526766761347;1.0492863025308474;1.0500692665479776;1.0500345133761535;1.049406252166648;1.049468933009866;1.0499567018267675;1.0501858050704693;1.050002359075247;1.0493054002883495;1.0498843527448298;1.0502080456205867;1.0501626391150674;1.0492808775027724;1.04932204560932;1.0501777857872157;1.0494950058368884;1.0492689313273866;1.049916086853278;1.0492889235287388;1.0499100051904162;1.0502091187572238;1.0501628586401714;1.050218990218118;1.0502492484657693;1.0501623921397512;1.0496548339917124;1.0501683794458465;1.0501772493927553;1.050175580356422
30921;1.025;1.0493667499343948;1.0490251422980432;1.0500503282627298;1.0493739828958866;1.0500695543839862;1.049396937267057;1.0495296933507419;1.0500636532051548;1.049811009422895;1.0498831030957185;1.0492466441989534;1.049385420179578;1.0501587758382918;1.049179228767496;1.0500534291476762;1.0499404545258326;1.0500720251962052;1.049440365490099;1.0500061770068783;1.0500732287620616;1.049151755926131;1.0500556347827799;1.0499430585502718;1.0500524822115183;1.0490325610754647;1.0498340377791486;1.0500531408214253;1.0493704566979096;1.0492936189846425;1.0491284292459961;1.0491202855115798;1.0500499015752245;1.0499427218554755;1.0492425978583366;1.0501084602694128;1.0495163234118574;1.0495008087973574;1.0500843833796025;1.0500600718387973;1.0490173856763283;1.050086692713098;1.0494961276069892;1.0490459584645366;1.0492325854617253;1.0500987801040846;1.050072308290734;1.050089016755171;1.049025090812977;1.050037029826306;1.050100148017902;1.0497767707463237;1.0500806970357333;1.0498431522285534;1.0501221030400225;1.0490141127125145;1.0490491564943434;1.0501360231332484;1.0501122367679327;1.0497738154087597;1.0490397385706918;1.0494887247978257;1.0497753593874013;1.0501711039633725;1.0490286674778926;1.0497823639984307;1.0490249061319148;1.0496487028806765;1.0490445078118356;1.0499762458081707;1.0499403957984705;1.0492007656604407;1.0492881315405267;1.049857741816205;1.0500943788562587;1.0499065005635433;1.0490635175399927;1.0497805150600767;1.0501063090808145;1.0500708037396098;1.0490391864667006;1.0490862861510102;1.0500691135363178;1.0493237011810967;1.0490258146164253;1.0498146472642869;1.0490319085819058;1.0498081600496658;1.0501042528323719;1.0500537298672175;1.050127568529176;1.0501563731408068;1.0500533202782008;1.0495395969652268;1.0500592658283987;1.0500618590747248;1.050066730963648
