;0;1;2;3;4;5;6;7;8;9;10;11;12;13;42
21312;1.0212450400848017;1.021721988455175;1.0214282959887075;1.0217611866803011;1.0201806309537218;1.0201907052871435;1.021216768273813;1.0217383714262434;1.021700875579872;1.0215664397166324;1.0216691160441302;1.0211950964641274;1.021697738234819;1.020853424973559;1.025
21313;1.0210377770343677;1.0215067831600209;1.0212049322140782;1.021546261953041;1.0199592156146062;1.019969140502101;1.0209940549320355;1.0215225312128722;1.0214861695995885;1.0213481229128363;1.0214524271728183;1.0209720210271402;1.0214835569551917;1.0206285898970744;1.025
21314;1.021544743992832;1.0219542275022944;1.0216726595806291;1.0219906843483126;1.020557947568017;1.0205666514309282;1.0214846926770054;1.0219691588739346;1.021935686695849;1.0218079743532873;1.0219037744540516;1.021464433277948;1.0219322061828897;1.0211539251316903;1.025
21315;1.0215543372062879;1.0219676486770477;1.0217024695012331;1.022002880611495;1.0206049935130683;1.0206137477678952;1.02151682609364;1.0219823246500108;1.0219489443338812;1.0218283301549516;1.021920139261679;1.0214974349883998;1.0219453008752624;1.0211949681495538;1.025
21316;1.021779417761113;1.022152108960955;1.0218910719071141;1.0221857119649809;1.0208670963208504;1.0208750260680477;1.0217176570632849;1.022166109408745;1.0221352969779494;1.0220175226989987;1.0221062117164355;1.0216988950022945;1.022132333010438;1.0214129734931643;1.025
21317;1.0212675935148448;1.0217818243494086;1.0215194431309826;1.021819104559798;1.020256058078398;1.0202668218187998;1.0213040391186239;1.021798166305283;1.021759563690223;1.0216372207264446;1.02173368199988;1.0212837550886236;1.0217569788549328;1.0209473601378964;1.025
21318;1.0218629951734546;1.0222765997341003;1.0220481611789658;1.022308342463654;1.0210072584290526;1.0210159495740556;1.0218717487364557;1.0222899336225688;1.022258303928028;1.0221525483425464;1.0222345646732753;1.021854478088501;1.0222553946084807;1.021573972731183;1.025
21319;1.0219962340320992;1.0223849932914735;1.0221667001842574;1.0224154703844832;1.021180178544682;1.02118835998478;1.0219989019013647;1.0223983295966117;1.0223675140093886;1.0222674673591847;1.0223457854354;1.0219824036582095;1.0223641163478583;1.021715954547149;1.025
21320;1.021502316020737;1.0219718086556164;1.0217148291745768;1.0220075880198967;1.0205334194288107;1.0205432806396684;1.0215133410381212;1.0219872965474892;1.0219512278276301;1.0218327528054545;1.0219255779527485;1.0214937936940138;1.0219483809873666;1.0211759899412027;1.025
21321;1.021728001987484;1.0221521577026036;1.0219071733812302;1.022185760607492;1.0208178235304772;1.020826757211;1.0217208025593778;1.0221670080036847;1.022133436269284;1.0220217116097445;1.022109229450194;1.021702352554535;1.0221306623463344;1.0214070503732455;1.025
21322;1.02190985807229;1.0223405980205054;1.0221275506472636;1.0223714191469275;1.0210798641429877;1.0210888713159854;1.0219490783452103;1.0223539386796265;1.0223217654232144;1.0222222445764524;1.0223012534438287;1.0219324782022818;1.0223190824467434;1.021654733994788;1.025
21323;1.0221006961204224;1.0225288465120845;1.022327879405748;1.0225587329040524;1.0213037821327444;1.0213127203408146;1.022153780354364;1.022541572645745;1.0225099142563914;1.022415516837915;1.0224911099478833;1.022137917287117;1.0225066257039737;1.0218683939566708;1.025
21324;1.0216732644493602;1.0221061882414193;1.0218770256736163;1.0221386827338748;1.0207988465221134;1.020807929246482;1.021692957895681;1.0221205666309925;1.0220870590956705;1.021981389618512;1.0220650016423327;1.021675363458805;1.0220839953579104;1.0213867472194464;1.025
21325;1.0219286957267661;1.0223514437779362;1.0221275098848448;1.0223831537716164;1.021075193463439;1.0210840623411666;1.0219480906872305;1.022365263120318;1.0223327758165712;1.022229350037192;1.0223109645238693;1.0219309175744724;1.022329812430366;1.0216491750020968;1.025
21326;1.02196767064721;1.0224037404512385;1.022205187682535;1.0224335496706285;1.0211700951019915;1.0211791862044903;1.0220285447175164;1.022416918950172;1.0223846395568765;1.0222912418785215;1.022366759123843;1.022012706688746;1.022381694343223;1.0217415275698074;1.025
21327;1.0222390195424782;1.022573592339985;1.0223588103509487;1.0226022537364912;1.021467536788437;1.0214746255273854;1.0222071663171717;1.022585900659707;1.0225584124029266;1.022461420629853;1.0225360739022045;1.0221913994357814;1.022555377309342;1.0219458548312585;1.025
21328;1.0215668619633105;1.0220079910319106;1.0217452205996296;1.0220435169149853;1.0206004687140757;1.0206097716150613;1.0215495042044778;1.0220232828361728;1.021988611486006;1.021868893006393;1.0219619808178757;1.0215298676476952;1.0219860181925278;1.0212181226718045;1.025
21329;1.0221848904703048;1.022515664431564;1.0222829748754758;1.0225454581625615;1.0213688396755911;1.0213758767495924;1.0221266592052718;1.0225283042621673;1.0225010232155176;1.0223967413936257;1.0224761362225487;1.0221098611555495;1.0224991098181109;1.0218546643349673;1.025
21330;1.0218944193939141;1.0222881566070736;1.0220562729134366;1.0223195565379366;1.0210395334488753;1.021047830329744;1.0218826437974133;1.022301331502249;1.0222709245845338;1.0221649358866212;1.0222472332459027;1.0218652892666726;1.0222687481958714;1.0215888533054094;1.025
21331;1.0219337213875115;1.0223269756290938;1.0220959776226792;1.0223585490796592;1.0210816429120553;1.021089933747462;1.021923111769371;1.0223404068384825;1.0223094565677318;1.0222040445425709;1.022286052461699;1.0219058197227144;1.022306511106233;1.0216300835254486;1.025
21332;1.0218088769287652;1.0221825489472776;1.0219268183510397;1.0222158394648817;1.0209063369791318;1.020914279719201;1.0217529914757761;1.0221964438124556;1.0221656865794149;1.0220508033235374;1.0221384508761786;1.0217344561298531;1.022162659347333;1.0214506377417092;1.025
