;0
28512;3.8357602594046707
28513;3.6441326405830337
28514;3.130686317803838
28515;8.343912737541489
28516;14.164357422297986
28517;15.05289981898899
28518;14.765832685317784
28519;8.900436966361159
28520;3.4640250026518347
28521;8.325596458679781
28522;13.592019620723072
28523;8.641663506625818
28524;3.575988214159135
28525;3.2546387141764885
28526;3.3153876348373137
28527;3.0710469362744597
28528;3.3075779665477887
28529;3.8150872992664002
28530;4.209328811015917
28531;4.418338600677149
28532;4.580864404080062
28533;4.874183427670369
28534;5.189896635156921
28535;6.097536963215652
28536;5.349806765328292
28537;9.859330222456695
28538;9.1499997843397
28539;15.825662698289353
28540;19.866600935111293
28541;23.94956102716972
28542;31.429115898752336
28543;22.240646386407924
28544;12.257158657884785
28545;10.45202596502029
28546;10.557044681887039
28547;12.238043200085617
28548;15.952182428517766
28549;15.34507870776084
28550;15.025819025415377
28551;15.05322592961749
28552;12.939425723903913
28553;16.109708550595727
28554;16.99421126872033
28555;11.5145392245046
28556;12.632264307185622
28557;18.22722816622415
28558;16.47373975733659
28559;14.50867445964443
28560;13.232496706854857
28561;11.943913293252638
28562;11.147984596170316
28563;12.43509567610139
28564;12.80531578426499
28565;13.606086631018801
28566;11.49384137007118
28567;9.908357132211023
28568;12.535479387386042
28569;12.338819637661565
28570;10.719217973230739
28571;11.165124316820938
28572;11.630998577788427
28573;13.320929043384366
28574;11.009167696381207
28575;10.158829344294094
28576;12.208039138407939
28577;11.835293291548235
28578;19.60230861397826
28579;14.312569291960333
28580;8.412770110806242
28581;12.243987542480776
28582;10.007866166248162
28583;9.830506078203626
28584;10.286917888614418
28585;11.23441631138436
28586;9.09513070191909
28587;19.42456340285665
28588;31.715031017332347
28589;32.70525150911601
28590;31.305234900888586
28591;31.028367954581075
28592;31.78935170102041
28593;30.975632910057012
28594;34.753773155066334
28595;30.553805578601278
28596;20.684713854034356
28597;17.161245359765946
28598;8.709833050411508
28599;9.975125309101653
28600;11.553564889201038
28601;10.747675225028894
28602;8.645824398069738
28603;7.976209881211189
28604;6.916356596572966
28605;16.56317982610985
28606;27.306834793846015
28607;26.972672274190636
