;0
14112;11.612820091473612
14113;11.55558910994103
14114;11.034684070755722
14115;11.180239216286067
14116;11.423461726527425
14117;11.301628249669417
14118;10.401703269522194
14119;10.282690181033756
14120;10.3820691761156
14121;10.23130258659654
14122;11.35043913200761
14123;9.39241408442968
14124;9.487710663067757
14125;8.88943307112841
14126;8.985248449953296
14127;9.654329688841285
14128;9.326919015183506
14129;8.99734098768849
14130;9.268998979166062
14131;9.156510245719698
14132;8.91683839810096
14133;13.216556863880468
14134;10.170393691793553
14135;9.607618456660253
14136;15.77624154717606
14137;9.895596392274678
14138;8.606366305879181
14139;11.053357065892268
14140;9.255903021967109
14141;15.717854255712286
14142;14.633267667215208
14143;11.466120848340559
14144;8.533067150402253
14145;8.97168275373641
14146;8.708552242763236
14147;16.76417462705221
14148;17.977810718974002
14149;23.191228042863887
14150;22.704798865291025
14151;27.942997237727518
14152;27.394647374886887
14153;30.850060504309866
14154;32.2346254509231
14155;31.523766143834003
14156;33.43886934679063
14157;29.94226001691702
14158;32.69455950754906
14159;32.50217291309482
14160;36.08033968401209
14161;37.929341498483225
14162;35.526089101085645
14163;34.85412847369359
14164;32.49004789057226
14165;30.798307399844315
14166;31.1652398457175
14167;29.114001252338024
14168;21.875294123736065
14169;19.87791006950911
14170;16.536396757899446
14171;17.316962081922693
14172;13.015708236867962
14173;10.064879812579122
14174;8.371528084764607
14175;6.556548259979792
14176;6.963686923323318
14177;8.254149967211657
14178;13.068459950896072
14179;13.337051161754596
14180;16.34553361442771
14181;19.0551204306025
14182;22.145843131333745
14183;24.107043205629893
14184;30.45523267455872
14185;29.720433902817216
14186;29.246595354503015
14187;28.222584705021497
14188;26.24359701359301
14189;28.59952742902244
14190;27.190939303741253
14191;29.451215775251356
14192;26.004852834229293
14193;24.456985022390434
14194;22.831741701604365
14195;19.972811829963838
14196;20.320635808688422
14197;18.675100305576628
14198;17.851494723421546
14199;17.329230466704725
14200;18.198507224755943
14201;17.52944071234388
14202;16.74345266171834
14203;14.863407902565207
14204;13.303509956775155
14205;14.286657227346813
14206;12.896434333064263
14207;13.698443829151605
