;0
26304;4.205487128602135
26305;6.2564997878452475
26306;5.672693685266441
26307;5.509483254174166
26308;5.632688399330532
26309;4.578420515537501
26310;3.824352731778153
26311;3.9017693090863017
26312;4.232701079005201
26313;4.335635159523193
26314;3.667796660304981
26315;3.196521977627799
26316;3.7985320027971157
26317;4.117085609845205
26318;3.956695944799809
26319;3.7004223344302813
26320;3.1492726760684597
26321;3.6638404774027045
26322;4.151388713055656
26323;4.244794506968838
26324;3.952186416247457
26325;3.1025296238847555
26326;1.921147455636429
26327;1.1281301007312794
26328;1.8614011662953707
26329;3.5031699015679436
26330;2.7144453237977086
26331;2.1870616810682213
26332;2.7197427769517954
26333;2.865783332110054
26334;3.2188822465294447
26335;6.572920515830065
26336;4.1314938921824576
26337;2.963323541856698
26338;6.8805814278315145
26339;9.695415456434427
26340;15.963051102358127
26341;16.870916221827176
26342;19.510684870255652
26343;21.46322599799039
26344;20.680415607312185
26345;15.975884567079943
26346;21.136141396589014
26347;23.485171085699342
26348;24.751282395146536
26349;24.868767676765348
26350;21.562131012241174
26351;15.54038501631016
26352;18.63212179904882
26353;14.725729064971413
26354;20.746854032260334
26355;21.01432195334664
26356;17.083087627550466
26357;13.544798008026204
26358;13.004748101907692
26359;9.064882178065096
26360;6.8995120501910066
26361;6.128243852631476
26362;4.446674070833906
26363;3.5568737455561066
26364;2.469032197208413
26365;3.3828570541876415
26366;1.1310356858065205
26367;11.342499536221695
26368;19.49628297298474
26369;19.627874003855272
26370;18.285829742028444
26371;12.16992037606483
26372;6.819306964496004
26373;8.36551985936955
26374;7.4922346199849805
26375;7.757487451679277
26376;7.409179487454271
26377;7.223020562106254
26378;8.27691270926157
26379;7.198695515789538
26380;7.251611272175255
26381;8.15008568397928
26382;6.753390179153174
26383;8.322708664279915
26384;9.388155992766194
26385;8.412810245067304
26386;7.852762420948084
26387;9.908012555940225
26388;11.33387297117559
26389;9.002145689864443
26390;7.327180319250767
26391;8.305656481860437
26392;8.880313776375203
26393;6.522626784018215
26394;5.42667004920917
26395;5.950404403835826
26396;5.96748468635012
26397;5.738404496313462
26398;5.278897431889941
26399;5.1153888522625905
26400;4.400993234873653
26401;3.465136199539681
26402;3.206088931084212
26403;3.6850389311471887
26404;3.619347214895525
26405;3.242583220944647
26406;2.989876328773496
26407;3.2246044168073142
26408;3.1511916806462223
26409;2.9188850087211975
26410;2.79011618887401
26411;2.6323189424308207
26412;3.277259330539644
26413;2.5949121284416155
26414;2.6401599833888616
26415;2.540391491150326
26416;2.442627530521158
26417;2.3827594450352207
26418;2.9936914073725873
26419;2.952318464125711
26420;2.601179380336709
26421;2.707826807814983
26422;2.1831396418647264
26423;1.3756697517084087
26424;2.272562000099047
26425;5.243034014604055
26426;5.7131007702250605
26427;4.0871622961711696
26428;5.6650016530478355
26429;4.173069767943896
26430;4.41998560969711
26431;4.745701028852395
26432;4.1458675717155025
26433;4.322383748230603
26434;8.863001771431888
26435;4.298283250942765
26436;4.177535056127427
26437;3.4664082776800766
26438;2.6126367048388226
26439;0.9084758997131761
26440;3.3958466293181195
26441;1.4144056484027663
26442;2.112410085949221
26443;3.5458250803952978
26444;1.8121077808655333
26445;3.1556986422231015
26446;4.46011307787261
26447;3.7843122808714926
26448;3.0818366774707076
26449;2.1678117459068567
26450;2.4554250855276063
26451;1.7819607028938784
26452;3.404057053510216
26453;2.6331864941584797
26454;1.2333042559760625
26455;2.3826072302314376
26456;4.8281817457446214
26457;1.3415706825272358
26458;1.8494257790713806
26459;3.427216624849154
26460;5.852279898489821
26461;9.70972251918604
26462;12.247757453545487
26463;10.975948943150996
26464;7.528927581641906
26465;5.9331038095945114
26466;5.801121079509508
26467;7.6596189203851806
26468;10.085895266565748
26469;10.63984818976313
26470;12.567156964097585
26471;9.93709966158662
26472;8.433959031882614
26473;8.969309729983559
26474;11.607367635622326
26475;13.365568929832289
26476;10.707230407147085
26477;14.431828771330835
26478;15.129750629654213
26479;13.085029419959648
26480;13.739710405006706
26481;15.612609030683272
26482;15.783424425285029
26483;11.43678193491749
26484;13.63547745876215
26485;9.431858367073756
26486;9.364675815770642
26487;10.378511921429377
26488;9.57473451269176
26489;8.254457811555135
26490;9.092655271415437
26491;7.514188501227236
26492;5.75528834549117
26493;5.104747539568608
26494;5.079053676998551
26495;5.072442777212806
26496;4.451358376139703
26497;4.216220583339417
26498;3.7998463338181305
26499;3.976036256033988
26500;4.36271051136212
26501;3.8256083145767934
26502;3.117338166033299
26503;2.9623521189005584
26504;2.643648063293932
26505;2.888286899948343
26506;2.944613993929693
26507;2.6490330143411454
26508;2.771148936134199
26509;2.681782797403488
26510;2.6815282027457052
26511;2.6929418651207593
26512;2.7792557924496877
26513;2.6094978265209448
26514;2.834280557907802
26515;2.5837892390850636
26516;2.5961683139032714
26517;2.5651941034720975
26518;1.4598036747927183
26519;1.0884954380923395
26520;0.5029297070345257
26521;2.7732759036514167
26522;1.3196784548802938
26523;3.1858140285742853
26524;1.6262650697483858
26525;0.7185202178943999
26526;1.0662249976146687
26527;1.0103967997134105
26528;1.9727647623581084
26529;4.136766619838007
26530;7.743631502706768
26531;9.487707069874682
26532;13.08579188607031
26533;6.430495711863757
26534;10.702395323334414
26535;6.157169355986152
26536;11.105021816813801
26537;11.669889788410682
26538;16.746089985804904
26539;15.970493657833194
26540;15.596538592554252
26541;14.206329768666093
26542;13.122609887176525
26543;9.098361455496336
26544;8.566058922976309
26545;8.230447338084739
26546;7.951009257937705
26547;2.3383846312240615
26548;2.111725839392568
26549;2.3711061593911
26550;4.3702296164211205
26551;6.320147354093295
26552;5.29297675769175
26553;2.102645576291353
26554;2.324730447489213
26555;5.0265416608264974
26556;2.3782030190288
26557;2.7082187828481086
26558;2.8435104914449765
26559;3.6278045593145576
26560;1.109455711325145
26561;1.8034988357514392
26562;3.9398428045143223
26563;3.903101489705072
26564;8.927487501412404
26565;7.534718372378559
26566;7.990325600354943
26567;7.649710824318682
26568;7.04232246420952
26569;7.95595545980871
26570;11.160716582925863
26571;11.996340459017992
26572;11.971600830721888
26573;13.160243055856604
26574;12.555129589418188
26575;13.791101207296968
26576;8.28131190277276
26577;11.521193183931828
26578;9.363086014805855
26579;7.906389824788031
26580;7.637263542828849
26581;9.37966421396599
26582;10.64128146858544
26583;9.755205992253432
26584;8.628607566400225
26585;7.5386940868499535
26586;6.638025227237236
26587;6.0373266696077446
26588;4.049464807582258
26589;3.892912196426009
26590;4.678889857962829
26591;3.8210749032528275
26592;4.243987547830135
26593;4.019908871645919
26594;3.3519997956040584
26595;3.445798571172175
26596;3.5218583463348816
26597;3.5932626304145883
26598;3.011793617310025
26599;2.7978023570954464
26600;3.2137630523643845
26601;3.740103857099598
26602;3.265772616333325
26603;3.2961155672491973
26604;3.3931991105940202
26605;3.630707727129654
26606;3.167225069640842
26607;3.118129229298314
26608;2.9256707642201047
26609;3.5979770591186315
26610;3.8481302832061566
26611;3.9259276958598974
26612;4.199043069046429
26613;4.564803931456728
26614;4.204464136551099
26615;5.160269997804836
26616;5.792412858563353
26617;8.575426630624232
26618;8.011252397172413
26619;8.605559924897237
26620;7.836838395259161
26621;8.982512663612154
26622;8.751848859536652
26623;9.681401005924034
26624;10.988997468861777
26625;9.743757497730222
26626;8.930606513953427
26627;7.985329961856823
26628;7.265456388024563
26629;7.104818500912785
26630;6.996645494298309
26631;7.605189235220379
26632;6.965713885280486
26633;7.250445938863209
26634;9.91159088532291
26635;8.965643822449882
26636;8.759046606303396
26637;7.166446850746968
26638;7.588651977025772
26639;7.586443906678355
26640;7.228616444155012
26641;10.623906751498778
26642;9.092484227481366
26643;9.170818789241483
26644;7.999563719810182
26645;8.317683991577193
26646;7.357244428267657
26647;17.61796225801706
26648;27.34310572017132
26649;17.042034714986436
26650;5.222828990340528
26651;5.070537949351256
