;0
20160;9.3889844205974
20161;9.146910512941831
20162;9.234173163230984
20163;7.656200883681098
20164;8.182717955541605
20165;7.2926940461957095
20166;7.399577836236489
20167;7.130813520194558
20168;6.831008209558901
20169;6.778830467148422
20170;7.306859607551088
20171;7.538514987787464
20172;6.462675227416042
20173;7.0194072554678275
20174;5.912304366001011
20175;6.784937264006628
20176;7.040316945714217
20177;6.930277535853083
20178;6.515520161667057
20179;6.794078557791589
20180;7.732410972231225
20181;12.29461862524838
20182;10.953432020368092
20183;11.912010922309113
20184;11.7010281867915
20185;12.508335821381278
20186;22.69201585841183
20187;17.758858084687116
20188;13.533726548518969
20189;13.351702981636565
20190;15.36995034459146
20191;16.822130186040884
20192;12.564640767941984
20193;12.073957199663193
20194;13.175679627790638
20195;12.845929602757385
20196;14.9036513325558
20197;14.995085449695871
20198;14.127467141989008
20199;13.246574089356155
20200;12.934183653642961
20201;13.783840218535975
20202;12.982381190660403
20203;13.209331670223529
20204;12.898343815647953
20205;15.151234889439394
20206;14.978905267522766
20207;13.890263288552237
20208;14.592953885603489
20209;13.535292463743279
20210;16.084357388662156
20211;17.491679271904886
20212;11.128898113889804
20213;8.504554597602072
20214;9.186409427159543
20215;7.401367431903793
20216;6.572749673394555
20217;11.222021166429311
20218;20.27306559676881
20219;32.518886902153824
20220;45.03406102073015
20221;42.81922498931509
20222;40.651007824938354
20223;40.290741024703024
20224;38.320312265444976
20225;34.20369726447604
20226;29.299950201260884
20227;23.088151384320433
20228;21.773274260442722
20229;14.21010881357575
20230;9.776048060274482
20231;10.613942420600985
20232;17.479010466414106
20233;16.681009145609796
20234;16.612369239088604
20235;18.11761313092363
20236;19.186294269146295
20237;16.518324021255513
20238;15.119169999999944
20239;16.357389567250614
20240;15.831040764941385
20241;18.30953773519189
20242;17.67667046089111
20243;17.291742176742222
20244;16.849273616252415
20245;15.696213740264295
20246;13.801348772343342
20247;13.46764522322545
20248;11.818341672801216
20249;12.274916920819393
20250;12.063324791186732
20251;9.458047109514581
20252;10.872288063752775
20253;9.631098511639506
20254;9.434917254756249
20255;9.767621251226451
