;0
27168;3.7875557660468897
27169;3.8345385071969122
27170;3.5217477663035943
27171;3.244091996617983
27172;3.073509358678419
27173;3.3762916381128294
27174;3.40776511142197
27175;3.2464332797488593
27176;3.342794266183873
27177;3.508412348180781
27178;3.87395756217477
27179;3.386331522632144
27180;3.3347016209444713
27181;3.0795524256454527
27182;3.3409706067050062
27183;2.817481695833015
27184;3.2311913324901402
27185;3.2860556195960067
27186;3.319343279010333
27187;3.675094665844459
27188;4.5103274209601825
27189;4.772084587956811
27190;4.993449527153004
27191;5.074120875469465
27192;7.6340145840172315
27193;12.409960977020472
27194;14.837035986682718
27195;15.94323331194881
27196;17.10143261751366
27197;16.525034319912677
27198;17.36287017969013
27199;16.665136976451752
27200;15.179847181271933
27201;14.378166296114358
27202;12.293388871334841
27203;10.847868618450097
27204;10.611646190108972
27205;9.399349200779351
27206;9.805416821096227
27207;9.605824938064329
27208;10.550900018877238
27209;9.930269483654051
27210;10.836737551980404
27211;11.168089425078492
27212;12.027991788021556
27213;10.643089372625445
27214;9.114872163628316
27215;9.288262088785075
27216;9.450270663703748
27217;11.212419037889118
27218;13.168575229437582
27219;12.017173139060723
27220;10.30879211880236
27221;10.32505685549736
27222;10.007831725520202
27223;11.044239469255482
27224;11.6511277482582
27225;11.969697245768142
27226;11.07231523090827
27227;10.759218580935016
27228;10.447896287010206
27229;10.070499914388725
27230;9.169327330715252
27231;9.32032507578281
27232;9.237598354211036
27233;10.880012333996538
27234;11.900647817394956
27235;12.630785463642164
27236;13.01208773979746
27237;13.683234621307555
27238;12.290396370733196
27239;12.928870871141635
27240;8.867482841531318
27241;11.832927138690529
27242;10.722390438672843
27243;7.689937751791548
27244;9.909470495698262
27245;9.286369227372191
27246;9.549086527712262
27247;10.9765736740407
27248;8.38741765968476
27249;8.400062748615927
27250;9.41400571873967
27251;8.29258280619042
27252;8.834598310820475
27253;9.21862332698674
27254;9.295629627322997
27255;11.111908329624672
27256;11.518981816817488
27257;9.031480713076059
27258;7.771613194530557
27259;6.8598987066509896
27260;7.145774849352087
27261;5.203602128288892
27262;4.002448540619713
27263;3.7663412194769195
