;0
0;12.736009090813841
1;9.865599748738045
2;11.488571414618782
3;9.418756596003949
4;10.187712700610172
5;10.809380460014573
6;11.473998951567916
7;9.76268329978545
8;9.143163029977046
9;11.659612809351938
10;14.125802907445811
11;14.718666704496936
12;15.70591316683827
13;11.80960117415433
14;7.777637221153542
15;7.735462623257476
16;8.437517923783219
17;8.319376398438875
18;8.510530115608086
19;6.9910028134565945
20;7.264393744151092
21;8.165288846537386
22;7.674887878958457
23;10.775152543710325
24;13.658460931834277
25;14.55966873976949
26;12.607626910317771
27;10.268387025166856
28;9.11938657584588
29;10.280257334004164
30;9.820533464821578
31;10.50787805330326
32;10.290000096963025
33;11.402628684789573
34;8.265213214230144
35;8.73467008622875
36;8.769479023471478
37;12.168965928708705
38;16.31331480218076
39;16.388206249715463
40;17.28705080112507
41;17.723062057357936
42;17.320782689132237
43;17.847227969904193
44;18.003373570299548
45;16.589031788267583
46;14.699483772283212
47;15.895608911626894
48;15.533659187414079
49;16.875295375507147
50;17.51216997828417
51;19.23765181283203
52;23.42460897249225
53;25.794307330825117
54;31.58928777813853
55;32.40803788179309
56;28.866970073961273
57;31.85421042738646
58;26.49365634749866
59;23.190195480354713
60;19.44765085055889
61;18.10988467021713
62;19.605091618502698
63;19.63615200710662
64;18.364040471998347
65;16.70069300293175
66;21.235872114361094
67;24.854394317031726
68;22.120620571949377
69;26.221698172272873
70;28.484280600701688
71;35.386794206677756
72;29.448339473278974
73;29.019750847621523
74;19.70166968980851
75;22.376675074731995
76;27.414327144262664
77;24.441675088657462
78;24.624006407355946
79;28.135698699739397
80;25.72008532767177
81;23.390916734295264
82;23.124172680880967
83;23.67985083174677
84;15.334722031130168
85;13.187990831246927
86;20.392978757601917
87;17.88546852105769
88;15.699313989186173
89;19.104418690161395
90;21.11329750925367
91;20.28027444109165
92;20.06891127874519
93;18.379398997790506
94;16.840034434527926
95;13.24636080058516
