;0
5760;11.128453566840541
5761;10.75640012881184
5762;9.390766814440209
5763;10.06950552437744
5764;9.169936545948048
5765;9.78802557080023
5766;9.309302363989232
5767;9.667049250587313
5768;9.34931450194727
5769;8.584290801549738
5770;9.20562212316473
5771;8.319746419837843
5772;9.015134839897659
5773;8.172516498501814
5774;9.321763372754768
5775;8.539836333120618
5776;8.335233263285833
5777;7.79061316819067
5778;7.845335004947239
5779;8.965822495088918
5780;9.066018467378784
5781;9.737416765450204
5782;8.796904949175296
5783;9.672749916624465
5784;8.765902872471317
5785;11.948265886829464
5786;11.49803051604354
5787;12.865406143607538
5788;12.933266998275384
5789;12.985399454159193
5790;13.028036702959108
5791;12.8454303365783
5792;14.186744962789705
5793;15.232514731913197
5794;12.497556047535218
5795;11.748895745128655
5796;11.89665849652003
5797;9.862950254637443
5798;8.951589875480463
5799;8.021255590724799
5800;10.484581179173663
5801;12.094800753805325
5802;7.248284897039955
5803;7.1278518242542805
5804;7.0062912955242185
5805;6.177763206691649
5806;6.4016942932793945
5807;6.164894421876182
5808;6.388462162133564
5809;7.379319425775888
5810;7.023074058768581
5811;6.023194610487184
5812;7.085096238828002
5813;6.8857419213456765
5814;6.826744964658614
5815;7.517056525661256
5816;5.590623390893905
5817;5.622518442791491
5818;5.982272605977216
5819;7.524649407351919
5820;11.503390833082747
5821;9.281320114055264
5822;9.661208246118965
5823;12.761519180472314
5824;12.501693635566062
5825;12.757739389951265
5826;13.200197297464072
5827;14.129776683688803
5828;13.943299923789157
5829;15.269247530488578
5830;17.05687832314993
5831;17.279642166129733
5832;19.12588373424377
5833;19.663374783355835
5834;18.9444308405363
5835;20.035154429673725
5836;19.900174396920033
5837;19.736084934108863
5838;20.275837532569614
5839;18.79741442253376
5840;20.021522342835805
5841;20.96439417115624
5842;21.24210590078559
5843;22.778138720606762
5844;21.514280605943096
5845;21.427717407873136
5846;18.406818750543795
5847;15.011404097107391
5848;13.811098409257532
5849;13.296912102414701
5850;11.691796599757543
5851;12.982101892403414
5852;12.555003491317931
5853;12.114333033797449
5854;11.227029107699442
5855;10.603032295763617
5856;10.057609864151779
5857;9.419508124923311
5858;10.05661087588913
5859;10.405662406350427
5860;10.753029883034227
5861;9.678921354830328
5862;9.12338940223715
5863;9.156231243682862
5864;8.709609682590688
5865;9.278538096864269
5866;9.341000292463207
5867;8.274055038864095
5868;9.563830612620231
5869;8.61171356730136
5870;9.425126777732686
5871;8.845891879581007
5872;8.602483958858631
5873;7.871198614990357
5874;7.448354671085861
5875;8.180371408540738
5876;8.117110918050377
5877;9.13840603438784
5878;9.7708400338105
5879;9.49032674521429
5880;9.943621707440577
5881;13.919957299060368
5882;14.429910214071878
5883;14.314930206209983
5884;14.39831054378754
5885;14.699468498090424
5886;15.291603313756696
5887;17.28054064724657
5888;16.317537127192686
5889;16.566165816281533
5890;14.064893652880798
5891;15.297368084372348
5892;14.581623639644615
5893;20.108495917019635
5894;18.058814232619426
5895;16.043626044636603
5896;22.26931485894446
5897;18.866992947771706
5898;19.49425214097384
5899;17.375124064801753
5900;17.687075525054535
5901;21.151050531777862
5902;16.150666847236526
5903;16.64836928338325
5904;14.437527216065634
5905;14.398855101451352
5906;11.935105885315538
5907;11.696951697966131
5908;12.746045280499033
5909;10.640772135186346
5910;8.071849157593794
5911;9.038734003804825
5912;9.192382247026982
5913;11.96790369720931
5914;11.327543319059059
5915;12.267220227687496
5916;15.468405506766695
5917;15.234254632853292
5918;13.860394748686513
5919;14.630556121971134
5920;14.089426197818344
5921;12.04060294424102
5922;12.970571832889979
5923;12.607021926769663
5924;14.017543390926077
5925;20.002356021654734
5926;18.158567635660685
5927;24.919145383507065
5928;31.134643638222535
5929;24.130861592461482
5930;21.897413374534615
5931;20.901057545272884
5932;24.216543978682115
5933;27.448978654845824
5934;24.297949503753465
5935;29.071560956237853
5936;27.97311213268375
5937;25.685974132153504
5938;22.43435633424448
5939;26.220874158753205
5940;22.66945521996202
5941;21.24956909280548
5942;22.240376844973376
5943;21.937915707709834
5944;20.10557954070827
5945;16.559738179297554
5946;15.31262012776328
5947;14.537257168112575
5948;15.339099633899561
5949;15.728903303253752
5950;14.760638142997715
5951;13.699043260555838
5952;12.576172866882276
5953;12.398592071878605
5954;11.931153864043848
5955;10.513049540756494
5956;11.309939944034449
5957;10.946909176994547
5958;10.344953089912517
5959;9.955859090240176
5960;9.170292151112344
5961;10.06392765192911
5962;9.33403103241679
5963;10.584001411470787
5964;9.775440741484745
5965;8.388716456456423
5966;8.936703896351663
5967;7.788382660179123
5968;9.155306509379834
5969;7.980849531037087
5970;8.428653336354124
5971;8.284659066374802
5972;8.786794276339988
5973;9.61893230571887
5974;9.483443565687336
5975;10.772140004843532
5976;10.507196776274794
5977;14.327764247683817
5978;11.674630792791476
5979;12.765600647187478
5980;10.936248662786571
5981;11.084965489095476
5982;13.605275400337124
5983;12.974975989639026
5984;14.60923946248177
5985;6.117118427097274
5986;5.763472886355765
5987;10.327929143431394
5988;9.394416836676472
5989;8.583876670751524
5990;10.589157426395227
5991;11.778616939815231
5992;8.855352168241296
5993;7.347690825544764
5994;16.782404038787856
5995;17.489726672195985
5996;20.180826340655475
5997;19.21831828487041
5998;17.90304788846152
5999;18.879310564284957
6000;21.752377286026224
6001;19.28938488565829
6002;16.185143099705538
6003;15.042421019443191
6004;14.67154414678995
6005;16.462648257950427
6006;15.045132184925237
6007;10.230003469259882
6008;13.929619945511135
6009;11.282235732063944
6010;9.82364464828904
6011;5.692583517045664
6012;7.424573866446608
6013;7.020149928817049
6014;8.66807411167872
6015;11.444984744574677
6016;7.120458516902263
6017;7.977133780701072
6018;11.367751130080066
6019;11.896853747818142
6020;14.637086196232488
6021;16.263543653952823
6022;17.69658095965058
6023;22.95258763177899
6024;20.580848168143465
6025;21.247158540096024
6026;22.190703147154302
6027;20.055865493866804
6028;20.994612903849834
6029;19.643081652649357
6030;25.808908149414993
6031;20.43825491708077
6032;19.48418374591662
6033;21.841483865290773
6034;21.04437042051748
6035;19.01342758743311
6036;17.987107326783157
6037;18.966069085784756
6038;19.859478043589533
6039;17.665452282558466
6040;16.53579214573876
6041;15.472304178814428
6042;13.96820718736638
6043;16.02126726071936
6044;13.455725640053906
6045;12.317943135822025
6046;12.465624035796528
6047;12.466950573640899
6048;11.68895824839534
6049;10.297550462186685
6050;10.775555907522431
6051;10.424213111442079
6052;9.83532568805305
6053;10.152575996697419
6054;8.154743871745843
6055;9.440041729978379
6056;7.5508034518932785
6057;8.88899168437602
6058;8.881477792614549
6059;9.30397498073355
6060;9.15164385967062
6061;8.515911835015832
6062;8.052030708900421
6063;8.151216472042018
6064;7.698855728766252
6065;7.149929412427408
6066;8.52798421855579
6067;8.146852290910676
6068;9.123289942283568
6069;9.876711018504851
6070;9.257996497983541
6071;10.10293025968316
6072;10.628361097016063
6073;14.173359231762895
6074;14.185081751210097
6075;13.502068768267819
6076;12.905057912133106
6077;12.405226839450242
6078;15.06360143346396
6079;16.489086672892057
6080;13.272798621077001
6081;8.268561576853934
6082;6.431018342035609
6083;5.701811183058195
6084;8.187375810031924
6085;7.839312084112739
6086;6.559828651319714
6087;7.769677263625642
6088;8.576713708636536
6089;9.168604728980199
6090;8.89567060122703
6091;9.302697656819952
6092;11.035124673186719
6093;7.967001745569253
6094;11.437202404720693
6095;9.257253203896418
6096;9.104795864924197
6097;8.220946535476743
6098;9.108444471281604
6099;8.527628014086817
6100;8.02975563551343
6101;8.388106036262027
6102;8.707943885781846
6103;7.435062865841465
