;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;174
14112;1.0241832150105334;1.0234029189380236;1.0235573756320355;1.02377422220633;1.0241619471849694;1.0227674646053693;1.0235063399514663;1.023433834178708;1.022695256232818;1.0241621039400122;1.0236407775777834;1.0240437125267818;1.0240459870858165;1.0234015058229438;1.0234089216278304;1.0236089087424323;1.0236546937662465;1.0233543457273;1.022580934559558;1.0227841233443764;1.0240864317934375;1.0234958031289456;1.0226200514796917;1.023423327843497;1.022874193608571;1.0235738601093662;1.0236422117039072;1.0241623184265274;1.0229016438793552;1.0234475591220684;1.0241540020091229;1.023121212861323;1.0241224405934655;1.0225853407975372;1.0241229980838507;1.0240055902588894;1.0240622261656853;1.0235718547604822;1.0239059699906017;1.0226786271261032;1.0241453085745473;1.0230152101148497;1.0230456193844986;1.0240203088658286;1.023462320804354;1.0240376075147022;1.024121976608903;1.0240813911433284;1.024037321592798;1.024013023748527;1.0239930205528103;1.023987493113246;1.0239835311395582;1.0241643861366578;1.0241725566436854;1.0241631736953891;1.0241582176447341;1.0241568696661476;1.025
14113;1.0239385862057453;1.023082846391645;1.0232566307500257;1.0234967106760213;1.0239137842197996;1.02252898362612;1.023197151930727;1.0231160829810488;1.0224595131317757;1.0239139698001634;1.0233517968534258;1.0237882352321908;1.0238065536142797;1.0231563411336446;1.0231638065469182;1.0233157270216304;1.0233669421400169;1.0230249040146135;1.0223523627480624;1.022545149310278;1.0238450260653345;1.0231849351323146;1.022387507030466;1.0231795842531062;1.0226337673611858;1.0233303327777528;1.0233536588891974;1.0239142184738894;1.0226609233912338;1.023130437586996;1.0239044322728235;1.0228796175471833;1.0238797763072855;1.0223565835403159;1.023880311297051;1.0237630116453817;1.0238210923042894;1.0233283084707803;1.023662964126252;1.0224435565172585;1.0238943427188627;1.0227720456242306;1.0228040877308888;1.0237790495541839;1.0231468662532481;1.023799750504749;1.0238781388113827;1.023838785110896;1.0237963594933681;1.0237713263521633;1.0237510168513857;1.023744702560554;1.023740375376258;1.0239213242363994;1.0239278458011405;1.02391887352184;1.0239143252213523;1.0239128599185348;1.025
14114;1.0239065520364588;1.023113202214583;1.0232675610565531;1.0234885034059344;1.0238817681284107;1.0224717294147878;1.0232156777828827;1.023145792366271;1.0223983040466698;1.0238819193785205;1.0233509442411854;1.0237651845011624;1.0237700852709946;1.0231145157635528;1.0231224101731098;1.0233194210711594;1.0233651696209045;1.023053979207101;1.0222814190367875;1.022488490088212;1.023808665750237;1.0232054364945555;1.0223216986727197;1.0231392722531454;1.0225820971376625;1.023293276491768;1.0233513157928913;1.0238821650085648;1.0226103253354344;1.0231587913502789;1.0238748372803497;1.0228341616920895;1.023845236549888;1.0222863598382284;1.0238458007919342;1.0237097987621189;1.023781521074977;1.0232912396021496;1.0236284495100247;1.0223813684974241;1.0238691834206604;1.022736136789518;1.0227582975938045;1.0237289065181872;1.0231728657576988;1.0237642786199248;1.0238445337843436;1.0238076690780071;1.0237665221664374;1.0237428193685385;1.0237244945397563;1.0237185029406437;1.0237119972977333;1.0238900438968628;1.0238983833668762;1.0238909020888627;1.0238868689450078;1.0238855732188306;1.025
14115;1.0239729251589573;1.0232464916709272;1.0233903348036446;1.023593931703571;1.023949149313656;1.0226070886067387;1.0233402309467647;1.0232747427721218;1.0225340637253773;1.0239493061882234;1.0234663477086217;1.0238449098586713;1.0238109808688667;1.0232294515838456;1.023235746074556;1.0234377768277911;1.0234796587958235;1.0231925736280307;1.0224231116232787;1.022623625456971;1.0238641270908937;1.0233301844460776;1.0224598664357993;1.0232510480193449;1.0227152370625294;1.0233970573208442;1.0234677736628033;1.0239495389325661;1.02274270764448;1.0232858985608384;1.0239419209912088;1.0229605003881022;1.0239058236846759;1.0224281185427655;1.0239064456531954;1.0237842187935497;1.0238425801551458;1.023395117137203;1.023713153262879;1.0225169630278463;1.023935909121288;1.0228669828233516;1.0228869070243776;1.0238007489808143;1.0232990007266787;1.023807391454758;1.0239239752746285;1.0238950238794566;1.023863029357657;1.0238432635479184;1.0238282175807574;1.0238228289761302;1.0238176089202085;1.0239548467338933;1.0239659083996697;1.0239598932809253;1.0239567401368364;1.023955483425821;1.025
14116;1.0243881822387946;1.023795262554872;1.0239099836079422;1.0240762203552938;1.0243723041372663;1.023277852435164;1.023869683213591;1.023816200218869;1.0232134294071142;1.0243724260601792;1.0239719401350256;1.0242819832316465;1.0242439197840445;1.0237961293589886;1.023801281979999;1.0239487059684118;1.0239830722505892;1.0237533178783613;1.0231163237823209;1.0232922256979433;1.0242954848451258;1.0238615349404683;1.0231460660167782;1.0238110073264395;1.0233687388086168;1.0239279408901827;1.0239754328483286;1.0243725893381035;1.0233914597824214;1.023825486995965;1.0243658494173968;1.0235735772459769;1.0243320866460401;1.0231207836427127;1.0243326110714375;1.0242483539452745;1.0242816107950996;1.0239263697492864;1.024181587424025;1.0231977544782065;1.0243580638295793;1.023491434850986;1.0235115687056964;1.0242584742819536;1.0238363809290125;1.0242411764886432;1.0243559644656532;1.0243358874021486;1.0243145270036218;1.024300045390014;1.0242882634023667;1.0242836848934334;1.024280850480645;1.0243716818822945;1.02438193680735;1.0243773553254383;1.024375159839981;1.0243742696785394;1.025
14117;1.0243423659232134;1.0238175086758534;1.0239149162664887;1.0240601128139486;1.0243282425224751;1.0232601927108311;1.023882383959082;1.023834967762353;1.0231955825083048;1.0243283573666602;1.0239682915392039;1.0242453439487955;1.0241826891929235;1.0237650572201706;1.0237705702580782;1.0239482983583426;1.0239781873919942;1.023790594560573;1.0231002830335616;1.0232744674775016;1.0242402045917909;1.0238754746603271;1.023129659631163;1.0237808274529037;1.0233498180843172;1.0238951939232703;1.023972230848182;1.0243284994239097;1.0233720184842914;1.023843899495949;1.0243222907627463;1.0235499731754516;1.0242803119778057;1.0231045214107497;1.024280888829107;1.024195857101728;1.0242260417573703;1.0238936761295703;1.0241412047744947;1.0231800220698135;1.0243154336406337;1.0234728962365203;1.0234897628118347;1.0242053480719344;1.0238535440081895;1.0241784327235706;1.024316292389279;1.02429929860048;1.0242808759564008;1.0242692451241695;1.0242596545591232;1.0242561156704622;1.0242542604612086;1.0243266815650798;1.0243361696314406;1.0243312424769784;1.0243282445832425;1.024327142260714;1.025
14118;1.0242757149440003;1.0236578285105697;1.0237728171786127;1.0239443332182057;1.0242608982587786;1.0231440001854912;1.0237342632298705;1.0236789773309014;1.0230780065386682;1.0242610199144497;1.0238374192460729;1.0241619330504022;1.0241613060641277;1.0236679549525214;1.0236743050437986;1.0238131233486036;1.0238489158084918;1.023621935486107;1.0229744162004395;1.023158704447381;1.0241986988199119;1.0237262656993966;1.0230060972671733;1.0236845686707112;1.0232360136883423;1.0238038785535832;1.023841768727752;1.0242611748019559;1.0232589608358507;1.023689551505504;1.024254197417011;1.0234429412168788;1.024228439654754;1.0229788973920224;1.0242288730044868;1.024149511481944;1.0241827966084436;1.02380228213892;1.0240632053292904;1.0230620460033522;1.0242454609473295;1.0233577166269014;1.0233800307618435;1.0241595322888084;1.0237009110078135;1.0241563203069877;1.0242421985148193;1.0242201603017758;1.0241965878225012;1.0241817418611487;1.0241691779941988;1.024164683436399;1.0241624123911548;1.0242584586713528;1.0242682152040126;1.0242624258034898;1.024259246003998;1.0242581862548925;1.025
14119;1.0244103099410917;1.0239492190310582;1.0240223728487894;1.0241507031953752;1.0244007857255324;1.0233698225802146;1.0239972168724898;1.0239619430444926;1.0233062655432348;1.024400873206905;1.024067229782941;1.0243220305418699;1.02431777346848;1.0238682002888984;1.0238705623279114;1.0240501567074594;1.024076274095872;1.023930799285423;1.0232043188834514;1.0233839304669023;1.0243507297531909;1.0239917603854891;1.0232363614626407;1.0238762488379607;1.0234567416514682;1.0239838660190799;1.0240712544570867;1.0244009675605519;1.0234783044465738;1.0239678751228374;1.0243962121149013;1.0236515342182027;1.0243735570205754;1.0232086895277064;1.0243738979181758;1.0243264576201685;1.0243428881408954;1.0239824343670207;1.0242176902608155;1.0232908406200147;1.0243908391325707;1.023576051032867;1.0235928687248168;1.0243310384544686;1.0239750254610205;1.0243141136163632;1.024386299830133;1.024368513609446;1.0243499122399058;1.0243394135410602;1.024330502881196;1.0243282610043751;1.0243278099371267;1.0243938099419974;1.024404780393673;1.0244002114250235;1.0243979342608682;1.0243972540165458;1.025
14120;1.0243607624536801;1.023935460108901;1.0240077454735443;1.0241253425461434;1.0243500998958486;1.0233273464453847;1.0239831739176875;1.0239478645751816;1.0232644856036064;1.024350193992077;1.0240468832560403;1.024280440831709;1.0242586582783522;1.023819583285677;1.0238222934426617;1.024031998501941;1.0240553649581003;1.0239195600335689;1.02316375775308;1.0233412683238663;1.0242948459695653;1.0239777442147155;1.0231966809865205;1.0238293352880585;1.0234137750676138;1.0239370246456456;1.0240504871901919;1.0243502964938584;1.0234351958823023;1.0239538583400283;1.0243454330903;1.0236070047980206;1.0243200250668658;1.0231683231684146;1.0243204005638724;1.0242670885421088;1.0242860299461234;1.0239355994445685;1.0241694960602734;1.0232493625322536;1.0243405936998171;1.023534440016115;1.0235490950943011;1.0242727359562753;1.0239609527893558;1.0242549667466245;1.0243387861857158;1.024322749624356;1.0243057269433526;1.0242961339716465;1.024288198126638;1.0242861200479676;1.024285564220813;1.0243411201215042;1.0243554849257024;1.02435100251344;1.0243484948981352;1.0243476562752118;1.025
