;0
0;12.791691613828435
1;18.758992127549263
2;21.468068837911687
3;21.437241226981886
4;21.704630211364805
5;18.82209374711099
6;18.413816465620275
7;19.214690341823875
8;17.81412509017831
9;16.43869169253899
10;16.020971632439387
11;15.575786172657358
12;15.202467442501282
13;13.076734339154363
14;11.767726818786238
15;11.09198609457039
16;10.005341643552992
17;10.608391430944957
18;9.250797625277848
19;10.361008815438192
20;10.58366959356436
21;10.547527549338742
22;11.25795945396712
23;11.3278133308507
24;11.687637263317468
25;11.400053279427546
26;11.693589456816392
27;16.17568572933242
28;18.41101491513428
29;20.958617067000347
30;28.300957107464736
31;29.372370440263083
32;21.71872927216801
33;23.893335048536017
34;21.04935587256146
35;22.72684743619627
36;21.62444417856827
37;22.82520673899307
38;25.903241936471062
39;23.441221531315517
40;23.95388887982731
41;27.04355518317901
42;25.531678681724905
43;28.25496047415641
44;30.37596251124223
45;27.62902165046003
46;31.774641493819882
47;28.239825098936354
48;30.16455529612465
49;28.52535996622479
50;47.26447286479072
51;40.441996344465714
52;32.92668365712431
53;27.70664771091201
54;28.14268948441757
55;23.93026413920251
56;24.451349537305806
57;24.365683267892962
58;21.24645982462011
59;19.445530449638515
60;21.97081050568132
61;21.611650217635628
62;19.51463410508825
63;20.207662389048593
64;20.405483747893626
65;16.9299481417023
66;17.291697359020713
67;21.001407436629542
68;22.156104691331258
69;25.319356652490416
70;32.47522507859742
71;31.35093036724028
72;32.020912034282475
73;33.956455045555636
74;30.70215786204838
75;30.528210710665693
76;32.64886333662712
77;32.72911929187601
78;29.564748324181174
79;28.49140886617102
80;29.914892607910282
81;32.26493051048684
82;29.145036988030487
83;31.16133191422803
84;26.333300985205753
85;25.735704589793386
86;24.92570583007297
87;25.94079859081877
88;24.79601051272563
89;22.21664724443552
90;21.104523051303296
91;19.154844886059287
92;17.02843846408171
93;16.24885736664766
94;15.479850600266074
95;15.426584398688464
96;14.530033011179002
97;13.469723538990225
98;14.099183948747285
99;12.879993156575875
100;12.632742422162416
101;12.172686128891813
102;12.164226140019538
103;10.166689544767465
104;10.836514477133607
105;11.472312536476483
106;10.432585402864088
107;10.65909345154528
108;10.525411638208858
109;10.516340639764712
110;10.487251949263019
111;10.597153813737421
112;10.512168991980964
113;9.583626509996183
114;10.65086644131097
115;9.767246554807759
116;10.945951633860782
117;12.69035649620092
118;11.66430331617038
119;12.456441663890402
120;11.279122145450614
121;11.978277183474294
122;12.751381066830092
123;17.524620998164124
124;19.223122096977907
125;20.02213627798784
126;24.401633018633294
127;20.240198697297515
128;25.580339653076827
129;39.10556625315335
130;26.39691990167197
131;20.103603961967863
132;20.874553903990677
133;22.876042851609924
134;21.053328710039647
135;20.86294556870188
136;19.209432351800626
137;30.286873194647036
138;31.09346223387889
139;21.94257279985822
140;24.229378116621298
141;19.443921855877093
142;19.698137373853314
143;16.180376446608346
144;15.12596889331203
145;17.574930005650312
146;14.273609798914865
147;22.25930930132637
148;16.770072121791653
149;13.669604459068916
150;15.327378483192089
151;16.13728887680027
152;15.545143399750533
153;11.723914097584496
154;10.530945458158204
155;14.383676421135103
156;14.037649223965776
157;15.098987731613251
158;19.491319374561858
159;14.947050537541298
160;17.028348690570557
161;18.229236448432538
162;20.447730120537173
163;22.66894782613837
164;30.437096601642804
165;24.851048310189416
166;23.283839164409116
167;30.869493280220322
168;32.86847590977698
169;32.80108612106784
170;30.277457874813418
171;30.63431699250439
172;29.17023024154638
173;31.194852208403688
174;31.016066214792463
175;34.02523847514851
176;30.555310474477842
177;27.0746474751399
178;29.598556423538056
179;29.78538529777708
180;27.09696012465826
181;26.061509649811253
182;26.92407208524833
183;23.913049863484304
184;21.491736029431564
185;18.50992182457189
186;17.599406513151784
187;17.01245997984167
188;16.621890293616215
189;14.99772518452268
190;14.20890958257969
191;12.179963066624808
192;12.89723235041063
193;12.776616687564205
194;13.030892157417789
195;11.373881313394547
196;12.13601245014117
197;11.436745127823402
198;11.016127396064482
199;11.703132688024876
200;10.750613276657042
201;10.749719550265766
202;10.16980794376458
203;10.432354586770867
204;9.364744063224105
205;10.179236601763398
206;10.357483296223865
207;8.67626498184053
208;9.145493700475717
209;10.058769501759645
210;8.536075793387855
211;9.376026274717047
212;10.982977884075341
213;10.028753520141235
214;11.411206558039849
215;12.01722822048708
216;11.838691269274383
217;12.208736446336584
218;16.433169518483286
219;15.505348150729295
220;18.40230394655627
221;17.93662618909248
222;18.98720160498299
223;20.010204172868086
224;18.977383478886964
225;20.859993429137365
226;20.008822766367036
227;15.853589695397401
228;16.62252553697722
229;14.638878514410866
230;14.126111556676973
231;17.478288864144062
232;25.73768604144351
233;27.698573162534434
234;28.37198102979435
235;26.847794880328422
236;27.91993736926914
237;23.353370443873846
238;20.015662167567516
239;25.139089277276028
240;25.643768263592868
241;20.330264022830836
242;19.80882507315383
243;20.38257815214969
244;21.783969686354325
245;30.450858943154653
246;24.41872315138452
247;24.521543247622176
248;24.136352425216224
249;25.326636278257
250;21.292568505388125
251;23.66714102721465
252;16.73740297428722
253;16.061785107037625
254;15.769537450011315
255;13.684036177186218
256;15.35081123614577
257;15.943641506334988
258;21.193445738784927
259;16.257765075482293
260;18.13256172390535
261;24.29596641411528
262;20.195629310893796
263;30.119516905427634
264;34.849426883512145
265;25.094747765316722
266;28.98249857052204
267;28.287940634564258
268;26.074298035850212
269;30.290887522850674
270;27.753082456577012
271;24.55751006218061
272;25.62128009192878
273;26.10311755435181
274;24.97522231235584
275;30.129911686310518
276;26.456532586016746
277;22.760307782114158
278;20.628803205746866
279;18.61865692854739
280;18.261170252821984
281;15.483715377088124
282;13.845283378282602
283;13.198481464989229
284;12.083995103428895
285;12.87637087189947
286;12.221387385252084
287;12.996506513084821
288;11.816557328720393
289;11.678260054617047
290;11.933013592122139
291;10.70569331391569
292;10.668814202550358
293;10.53807141684456
294;10.008515652670647
295;10.108303813518765
296;9.564253927747242
297;8.93157735856048
298;9.91091895501954
299;9.377701678080323
300;10.408137524766827
301;9.945856174796264
302;9.749752847867988
303;10.010356501695341
304;9.206542456180527
305;9.32383785743281
306;8.54574017887442
307;9.590217642038642
308;9.618974117842257
309;10.309415085027807
310;10.80994768994439
311;11.517646819479015
312;11.385033755007122
313;12.117534218201936
314;13.073098633940639
315;15.60144121466274
316;16.62904534873145
317;17.90935605798274
318;21.16480890745182
319;17.175230387642213
320;22.151136591693575
321;21.32560656668285
322;21.667686404406282
323;13.910434089578086
324;10.152831023841474
325;14.505877178977904
326;21.749675874779527
327;12.705729740662239
328;19.177427816381197
329;19.13733967340376
330;16.7777752187193
331;13.526392013123923
332;15.711498383772488
333;12.467757004441816
334;11.400180192022065
335;11.349816672960412
336;11.659104362255865
337;11.893815328343331
338;14.249282161013157
339;22.629351031859166
340;18.858390703713997
341;15.488035192720956
342;11.923024346441945
343;14.987518440241848
344;15.23979289536702
345;10.319841200186469
346;9.179336295362653
347;15.882721517241324
348;19.12781122879305
349;12.823035575249447
350;12.21341134909658
351;11.145206518266933
352;12.801503923347912
353;12.533802688665608
354;15.368530196879131
355;16.854099835220833
356;19.029086649939682
357;25.081741881843822
358;20.028257967599618
359;26.562381146445812
360;27.398933111655744
361;31.388004770110644
362;25.429128437587394
363;25.622429136516544
364;22.84547186819733
365;23.691812505175374
366;24.81077453193499
367;24.672755518139457
368;23.744202590219658
369;25.680450476345985
370;23.534320810837865
371;20.027594787546292
372;17.482927983662226
373;16.818480947726357
374;16.799728077850943
375;15.315658270054811
376;15.016640138237866
377;13.610891609455841
378;14.557363924195796
379;12.966433529861627
380;12.869341176625015
381;11.784171322212181
382;10.928517741761738
383;11.025589841319574
384;11.379148126408813
385;11.24448457369196
386;11.133447496143585
387;11.779152369804628
388;11.28527149213037
389;11.415546925248773
390;10.12351705001431
391;10.291941507204454
392;9.941255115614556
393;9.232959195610242
394;9.526485256693942
395;9.709362087229652
396;9.699142179177244
397;9.28219228401113
398;9.771830025423702
399;8.469523536489401
400;8.784457833665355
401;8.892565926290699
402;8.569320843356886
403;7.917572475832064
404;10.160946974816035
405;10.127306395123439
406;10.88595594372855
407;11.389342466367081
408;10.990797215738741
409;16.340856559174757
410;14.939551492382938
411;15.381448246752102
412;16.676440829865925
413;17.616440568664842
414;16.37414343753628
415;16.346824990856142
416;16.045432115227744
417;18.465689419917837
418;15.762688304876857
419;14.301882956050035
420;11.437814119907873
421;17.18964944790072
422;13.645934562275851
423;14.830787732117379
424;20.852640981819675
425;17.534202038062364
426;17.535036378173167
427;17.658851000109788
428;21.821533224692214
429;16.26936559519819
430;14.965619925992454
431;15.910787465900361
432;14.846658613535475
433;13.675542831328485
434;14.02980950027902
435;16.250199658348006
436;21.283916677365895
437;21.54045110745549
438;14.842809543087181
439;17.20310910959056
440;14.651591677526799
441;13.95443653144678
442;18.21313080523063
443;17.81927596595278
444;13.26177846708729
445;14.060624766100094
446;12.484375782120988
447;13.255244770119074
448;14.94814977450237
449;15.59330800728111
450;15.433245566963794
451;15.994915305775567
452;16.530925502474357
453;17.187964514655558
454;19.28743481781905
455;18.914948012317527
456;21.98066206300111
457;21.230080297099796
458;20.013193052268356
459;21.152550620255834
460;22.096155242663965
461;23.748096367846067
462;21.988721912382257
463;20.698857778262198
464;19.95371637104408
465;19.994666808745613
466;21.610216082900962
467;20.305518995167613
468;20.031431312832087
469;17.991303397618633
470;16.986815702001174
471;16.528742674340094
472;14.193877452149989
473;14.58401537449387
474;13.158051006956153
475;12.799267358241195
476;12.676797612102714
477;12.378449857547682
478;12.883407173000633
479;11.263321704614693
480;11.902910459282966
481;10.282134830970364
482;10.897175962962724
483;10.174798891047926
484;10.737680946434944
485;9.623010219229428
486;9.077727754560701
487;9.769522186322925
488;9.256736845643982
489;10.130023267189344
490;9.497695148192662
491;9.496850057777877
492;8.864544246378205
493;9.696503691026262
494;9.054683042844426
495;9.02173782881211
496;9.519131230203188
497;8.485609104497797
498;8.160682417372884
499;9.098995762771485
500;10.42084769865318
501;11.029215388667778
502;11.068527904348944
503;14.541949943189254
504;14.88684259393844
505;12.798576824904279
506;13.967838351552174
507;14.03737537323895
508;14.926383979461496
509;14.723921289226185
510;14.365988676495975
511;17.720569011554975
512;16.696225838799908
513;12.949834306370786
514;10.35778793313095
515;8.813505172082357
516;7.271362883928764
517;6.98132098792767
518;6.016747402649774
519;6.485214242116255
520;7.519706825268314
521;8.78905737576902
522;7.5623501630894
523;8.268752002431942
524;9.633145019504711
525;7.134675927969364
526;7.812806246477491
527;8.756970120929832
528;6.991302805656388
529;7.970642464030894
530;8.815625869645642
531;8.61679941638279
532;8.133605157347732
533;8.18064115519454
534;7.403871558752785
535;7.2060214971710685
536;8.563008154285349
537;6.583422537577175
538;6.207540580653825
539;8.771073997421448
540;13.144720359300512
541;12.027903909852263
542;12.704667550856334
543;13.018711087187338
544;13.778149032787498
545;14.222920310059614
546;15.241061288884133
547;15.955925630906947
548;17.16748878493425
549;17.93507329605451
550;17.82817456044808
551;16.410467068851442
552;22.28241450753324
553;18.805267560394174
554;18.092983786122062
555;19.051797353396086
556;20.217928007598506
557;19.213284313562298
558;20.646587996059942
559;19.122628074685093
560;19.984833140576356
