;0
32160;8.059043478776637
32161;8.484645534353955
32162;8.02104764010518
32163;8.48315806740133
32164;6.9010605919416905
32165;7.932183793554756
32166;7.51119566795041
32167;6.009315688984306
32168;7.937615939135082
32169;7.012986852039603
32170;6.403256701199026
32171;6.918044900082751
32172;7.029829486314078
32173;7.918868797783585
32174;8.005880159691149
32175;8.221856509185136
32176;9.22946425048763
32177;9.47671331274839
32178;9.368881721356326
32179;11.520571685081924
32180;14.726134813106375
32181;11.39911826764946
32182;9.993362679627527
32183;9.455344314574235
32184;10.070254127087548
32185;13.21890489958978
32186;14.70493925807212
32187;15.507489167945213
32188;19.01644831850141
32189;18.60519110045926
32190;17.451982989150014
32191;23.08048104109351
32192;22.098429885148835
32193;20.239648764544256
32194;16.964139313738098
32195;13.679123969323628
32196;12.47226528518188
32197;14.15488386829106
32198;17.31928048084046
32199;16.647145168085473
32200;18.66434711819949
32201;19.763209862549633
32202;21.10716636220891
32203;22.643883859982807
32204;19.895017494621474
32205;13.318687284840285
32206;10.294255135622493
32207;8.875977610546851
32208;16.859086871978104
32209;12.86781263892644
32210;11.561088581235948
32211;10.135568615922727
32212;15.741447935593566
32213;12.52400589926293
32214;13.04955610154552
32215;16.948264469348775
32216;19.331273722651066
32217;19.059093031052203
32218;21.146019371498955
32219;25.83678156723747
32220;25.64773316734929
32221;21.217705164042826
32222;20.429589565978233
32223;20.387346097340583
32224;27.93589959975458
32225;23.826834927529568
32226;19.45236860914661
32227;19.145652593237937
32228;20.252217596189805
32229;26.91717924929225
32230;22.657624431463532
32231;23.13163020307611
32232;28.5703856896663
32233;27.298568206457198
32234;26.880082879492733
32235;34.31008868148419
32236;33.88866393939388
32237;42.79374548216451
32238;40.383950716598136
32239;38.335632421936936
32240;32.91004971168597
32241;22.65742075797707
32242;20.724339845723275
32243;15.824848946266018
32244;16.882926876116677
32245;14.459534519363014
32246;12.729571163529757
32247;15.99069528737633
32248;13.813733320179548
32249;13.361955179040782
32250;11.27322936022049
32251;15.243996597708495
32252;18.288418147996218
32253;13.731765202011474
32254;10.526383338266271
32255;8.585096451544462
32256;7.655031420769773
32257;6.531158745610355
32258;6.519549697226119
32259;6.468855913093968
32260;6.03796311165066
32261;5.918138457631878
32262;6.891404422362633
32263;7.1393169506936
32264;6.307000774795288
32265;6.367675856660256
32266;7.222607289715791
32267;6.123268427955077
32268;7.6783833101328085
32269;7.1833997108413765
32270;7.919889424782403
32271;6.803645207272714
32272;7.551332777625914
32273;7.93814551690134
32274;7.526318798580622
32275;7.520072800936211
32276;7.801639943283756
32277;12.036663700905862
32278;16.760496726806128
32279;13.66778127117237
32280;12.941993494256113
32281;14.072195863787144
32282;12.754493319499053
32283;14.032620294646241
32284;15.65306557873798
32285;21.500370042803088
32286;24.549782783137506
32287;21.016557103457494
32288;26.509112079735896
32289;19.35422966623249
32290;20.174955267446126
32291;20.280039297340245
32292;20.193329746351925
32293;21.397809496639812
32294;26.309925235758847
32295;26.290992701618972
32296;26.562069669330203
32297;23.16490547531698
32298;20.886965985853944
32299;21.317343826753813
32300;20.6206336283978
32301;21.942732808772995
32302;21.372561327086835
32303;24.449571025930737
32304;20.422623215732056
32305;18.794767234091935
32306;17.419237384960702
32307;21.236871443107102
32308;20.916161166597423
32309;20.78881862601968
32310;23.603444995602572
32311;20.823951533761946
32312;17.722705924413205
32313;18.109193449750894
32314;14.447383158923193
32315;14.784726723015115
32316;15.45960183693623
32317;18.266933188078134
32318;19.425917655540363
32319;23.20796975110978
32320;16.981768126260718
32321;19.223463612362917
32322;27.555712329908825
32323;23.61300018700727
32324;21.108385751186585
32325;20.832069257630163
32326;19.814565207333004
32327;17.179847621995332
32328;16.753535749993258
32329;19.143580500490216
32330;14.40562610925213
32331;23.54091752427082
32332;25.441961594809907
32333;25.27350845228512
32334;29.828754427406345
32335;29.206945607367174
32336;23.609329750256958
32337;21.705709062829214
32338;16.59533512198588
32339;16.31288774933496
32340;14.65836785290127
32341;14.620624701148516
32342;14.928933491883578
32343;13.434119554134924
32344;12.063797550107022
32345;11.301892310380648
32346;9.924642047494261
32347;10.258318445643589
32348;12.870476415661592
