;0
14112;4.9002024402564075
14113;4.787573921497219
14114;4.686279380824273
14115;4.381361777578623
14116;3.719673599166864
14117;3.5161716002487395
14118;3.6611482805089515
14119;3.050680314211873
14120;2.9626614218209832
14121;3.22419124724714
14122;3.1562277127976457
14123;3.2940135458905657
14124;3.3458288438154855
14125;3.0462680258929917
14126;3.045176544938259
14127;2.7701906256605358
14128;2.955236008647301
14129;3.1654900620946003
14130;3.1254833779477154
14131;2.8181616232655173
14132;3.2315651244914285
14133;3.285390889029268
14134;3.350405717601226
14135;4.230173266917493
14136;5.7917873302216965
14137;7.7101330861218536
14138;8.16963907783804
14139;9.028820740346262
14140;13.603658835509316
14141;10.41829963518877
14142;10.635238389931176
14143;11.742842679984125
14144;11.654341956780238
14145;14.15359825527396
14146;9.769754448083267
14147;10.357322288531195
14148;9.670209884285544
14149;8.371697468860093
14150;9.96870715717877
14151;6.916409161790638
14152;6.508128685948164
14153;5.609643312619589
14154;5.264987766051038
14155;5.8608866876114964
14156;5.081610082692281
14157;5.566759694868518
14158;9.247848077320151
14159;12.060088885364818
14160;7.113149762419664
14161;7.075839990777568
14162;7.465610185254221
14163;6.395253889611968
14164;9.462381417937205
14165;8.912882907327266
14166;6.754677396600756
14167;6.558769816341302
14168;6.7229309802436354
14169;9.934950493734243
14170;10.430026483186932
14171;10.145000597953233
14172;8.266543346046252
14173;9.271217675481694
14174;9.958137875999997
14175;9.343234396440913
14176;7.339214539368726
14177;6.860449364296284
14178;8.3502665512336
14179;7.641237955723545
14180;7.260125093247847
14181;7.6530144180462765
14182;9.528877488091817
14183;9.707042723085378
14184;10.72322982931381
14185;9.434025195489724
14186;7.819525872812521
14187;6.340813230316271
14188;6.550129606407726
14189;6.876932742336181
14190;7.278770265963687
14191;6.898006385778915
14192;7.141336045571872
14193;6.760844733745953
14194;8.068104064636309
14195;12.251151746515653
14196;10.261090461204034
14197;10.685538380680892
14198;6.953676681619503
14199;9.606493243116113
14200;7.632179131077155
14201;7.285339668165071
14202;6.28698671954546
14203;6.7233714032364205
14204;6.042201933775778
14205;6.471123880876937
14206;5.71659072879
14207;4.670066747708433
